occupation_id_onet,n_tasks_used,within_occupation_task_spread__mean_dist_to_occ_center,within_occupation_task_spread__median_dist_to_occ_center,within_occupation_task_spread__rt_weighted_mean_dist_to_occ_center,occupation_title,job_family,nearest_neighbor_sanity__share_of_10_nearest_occupations_in_same_job_family
19-4051.02,16,0.10637924875312266,0.08994099473291996,0.10603853840997701,Nuclear Monitoring Technicians,"Life, Physical, and Social Science",0.0
19-4061.00,22,0.10400629304415222,0.09564068455174853,0.1037971020424967,Social Science Research Assistants,"Life, Physical, and Social Science",0.2
19-4071.00,20,0.10987630458950817,0.11614085954394937,0.11033465191853442,Forest and Conservation Technicians,"Life, Physical, and Social Science",0.0
19-4092.00,24,0.09340094573964274,0.08960437584531272,0.09469557036889707,Forensic Science Technicians,"Life, Physical, and Social Science",0.0
19-4099.01,26,0.11357101533691508,0.12013860281039274,0.11452904984098167,Quality Control Analysts,"Life, Physical, and Social Science",0.1
19-4099.03,18,0.08380069532814892,0.08050880568091046,0.07908503506222765,Remote Sensing Technicians,"Life, Physical, and Social Science",0.1
19-5011.00,22,0.09078193561824444,0.09550348198350037,0.0893602941489802,Occupational Health and Safety Specialists,"Life, Physical, and Social Science",0.1
19-5012.00,26,0.1332272282964844,0.13287793790937402,0.12624649983628325,Occupational Health and Safety Technicians,"Life, Physical, and Social Science",0.0
21-1011.00,23,0.10783215792762274,0.10229325511274062,0.10589202922439032,Substance Abuse and Behavioral Disorder Counselors,Community and Social Service,0.1
21-1012.00,35,0.06610487836634957,0.05852709234176881,0.06459116589806753,"Educational, Guidance, and Career Counselors and Advisors",Community and Social Service,0.3
21-1013.00,15,0.09105906275755919,0.07437140301105315,0.08413882425947251,Marriage and Family Therapists,Community and Social Service,0.2
21-1014.00,27,0.08938558822741971,0.09284981775287945,0.0891916618173464,Mental Health Counselors,Community and Social Service,0.3
21-1015.00,17,0.08629124779918107,0.07635569059079474,0.08274491681640868,Rehabilitation Counselors,Community and Social Service,0.1
21-1021.00,21,0.09172906970206854,0.08935755441856273,0.08556431296329683,"Child, Family, and School Social Workers",Community and Social Service,0.0
21-1022.00,17,0.10991486086083362,0.10709911642818606,0.10820699679750713,Healthcare Social Workers,Community and Social Service,0.1
21-1023.00,13,0.07838896192808761,0.07382163676361368,0.07757080975772021,Mental Health and Substance Abuse Social Workers,Community and Social Service,0.3
21-1091.00,16,0.0645127775395963,0.06471895550000097,0.06469017633170099,Health Education Specialists,Community and Social Service,0.3
21-1092.00,21,0.06826051769895554,0.06905167974329181,0.06743043181958178,Probation Officers and Correctional Treatment Specialists,Community and Social Service,0.0
21-1093.00,19,0.11801024312270089,0.10695647673550365,0.10837026659519768,Social and Human Service Assistants,Community and Social Service,0.0
21-1094.00,28,0.08534943044601082,0.0770767464474607,0.08120818890873245,Community Health Workers,Community and Social Service,0.0
21-2011.00,21,0.08235563532739926,0.08400144166491083,0.08218796778380313,Clergy,Community and Social Service,0.0
21-2021.00,19,0.08837718954125715,0.06650768382607289,0.08682542651269352,"Directors, Religious Activities and Education",Community and Social Service,0.1
23-1011.00,22,0.10167979769198045,0.09182067432825174,0.10413269055428419,Lawyers,Legal,0.0
23-1012.00,18,0.09071417279526736,0.0740501267905436,0.07974775693643445,Judicial Law Clerks,Legal,0.0
23-1021.00,14,0.08970247692787421,0.0834028796068621,0.08835347733604275,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.1
23-1022.00,20,0.09348013963642404,0.10087270456873507,0.09279021995507501,"Arbitrators, Mediators, and Conciliators",Legal,0.1
23-1023.00,21,0.09488264041985477,0.08421650011455536,0.09839860319484824,"Judges, Magistrate Judges, and Magistrates",Legal,0.0
23-2011.00,12,0.08758430152513691,0.08786681607212832,0.08450760659702329,Paralegals and Legal Assistants,Legal,0.1
23-2093.00,16,0.07725762267330151,0.06701014522253922,0.07654639443594798,"Title Examiners, Abstractors, and Searchers",Legal,0.0
25-1011.00,25,0.09607386341493841,0.08404168565248131,0.09361911313006951,"Business Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1021.00,26,0.1119002031530867,0.09842135887416537,0.10561861127385849,"Computer Science Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1022.00,23,0.10010482052096493,0.08976300474797552,0.09496753972076784,"Mathematical Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1031.00,22,0.11324733619445579,0.1039408402264379,0.11178677752349249,"Architecture Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1032.00,24,0.11104705696547845,0.09945869770801766,0.10719369725589883,"Engineering Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1041.00,23,0.10614358125043567,0.09360888000308988,0.104404737098989,"Agricultural Sciences Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1042.00,27,0.11731143598590288,0.10783138884697589,0.11640090061704128,"Biological Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1043.00,25,0.10237748141086209,0.08941487682313601,0.09926787883596908,"Forestry and Conservation Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1051.00,26,0.10813304760161105,0.09548225374571404,0.10677126374821048,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1052.00,28,0.11213981743194713,0.10404703517404817,0.1092821065008326,"Chemistry Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1053.00,25,0.10106344361517136,0.08847024431100455,0.10009637418881537,"Environmental Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1054.00,24,0.11569822989814982,0.10068310094821825,0.11457503546399243,"Physics Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1061.00,27,0.10773119822708467,0.09213455372300637,0.10683118860913111,"Anthropology and Archeology Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1062.00,23,0.10666584799783829,0.09480614045730605,0.10641716842222419,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1063.00,22,0.1040413527642885,0.09004704940566048,0.10410788055380864,"Economics Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1064.00,25,0.11334973167896585,0.10201019697614071,0.11018268665619058,"Geography Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1065.00,22,0.10330443826491993,0.08829522288834273,0.10280877406910664,"Political Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1066.00,29,0.10562337445449384,0.09700640516690849,0.10518989221710359,"Psychology Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1067.00,24,0.10465595169664378,0.08736565589159453,0.10467770841548295,"Sociology Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1071.00,22,0.1119171153999171,0.09441722884022091,0.10787098624950764,"Health Specialties Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1072.00,29,0.10013125253042879,0.09011365924977209,0.09857992782133866,"Nursing Instructors and Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1081.00,24,0.10375310414196788,0.08896846842715606,0.10218331645999422,"Education Teachers, Postsecondary",Educational Instruction and Library,0.6
25-1082.00,25,0.10046019085493674,0.09075567225141416,0.1017513263581855,"Library Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1111.00,23,0.10335952764204114,0.09089792734128095,0.09974474168884695,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1112.00,23,0.09848178120877762,0.08627814058350324,0.09814670209460508,"Law Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1113.00,24,0.10881312399840685,0.09245123530183828,0.10803509384581345,"Social Work Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1121.00,28,0.10732238097845599,0.09680456533001613,0.106123949255473,"Art, Drama, and Music Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1122.00,22,0.10152328560866931,0.08966956293706471,0.09999926889112605,"Communications Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1123.00,33,0.09460596612943381,0.08734848042721755,0.09531981597365803,"English Language and Literature Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1124.00,24,0.09668529056541564,0.08762653042437263,0.09587555716327902,"Foreign Language and Literature Teachers, Postsecondary",Educational Instruction and Library,0.6
25-1125.00,25,0.1069440379811039,0.09091190580443842,0.1063690381502046,"History Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1126.00,22,0.10525675225891322,0.0905965827236909,0.1029749992791963,"Philosophy and Religion Teachers, Postsecondary",Educational Instruction and Library,0.7
25-1192.00,23,0.10025960806074519,0.08620128055072034,0.09803960832605768,"Family and Consumer Sciences Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1193.00,23,0.10460746751268558,0.08994349633951855,0.10198764446636217,"Recreation and Fitness Studies Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1194.00,20,0.08675068674648159,0.06465350463660213,0.08684990393826593,"Career/Technical Education Teachers, Postsecondary",Educational Instruction and Library,0.2
25-2011.00,34,0.0942047773363253,0.0745346080079396,0.09116660150846578,"Preschool Teachers, Except Special Education",Educational Instruction and Library,0.4
25-2012.00,37,0.09677110926086771,0.07151162110883814,0.09597644800544167,"Kindergarten Teachers, Except Special Education",Educational Instruction and Library,0.8
25-2021.00,38,0.09507535313551158,0.07948186585539707,0.09576959887653987,"Elementary School Teachers, Except Special Education",Educational Instruction and Library,0.7
25-2022.00,35,0.10283239940031837,0.08907620735857463,0.10152923232438461,"Middle School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library,0.6
25-2023.00,31,0.09458301401957357,0.07828226719989172,0.0948098862589607,"Career/Technical Education Teachers, Middle School",Educational Instruction and Library,0.8
25-2031.00,32,0.09369759056348537,0.07648639245582567,0.09354025958273676,"Secondary School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library,0.9
25-2032.00,33,0.10055856555427914,0.08257253498247144,0.1000256100839975,"Career/Technical Education Teachers, Secondary School",Educational Instruction and Library,0.8
25-2051.00,36,0.09523884448952757,0.09019783160616587,0.09387124411586752,"Special Education Teachers, Preschool",Educational Instruction and Library,0.6
25-2056.00,30,0.08325685350722536,0.07566632736046641,0.08127342315363617,"Special Education Teachers, Elementary School",Educational Instruction and Library,0.6
25-2057.00,40,0.10029998955971568,0.09271245820369378,0.098817787506447,"Special Education Teachers, Middle School",Educational Instruction and Library,0.8
25-2058.00,40,0.09334177065165913,0.07670474103739638,0.09061505064592405,"Special Education Teachers, Secondary School",Educational Instruction and Library,0.9
25-2059.01,20,0.08084555843720273,0.06735448350057152,0.08094524963732026,Adapted Physical Education Specialists,Educational Instruction and Library,0.0
25-3011.00,37,0.08452743446352196,0.08204359134706513,0.08367967085184617,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Educational Instruction and Library,0.6
25-3021.00,30,0.08703494727265008,0.08346879050067094,0.08888594333053321,Self-Enrichment Teachers,Educational Instruction and Library,0.6
25-3031.00,18,0.09249847650248526,0.10100835271184921,0.08767709423179804,"Substitute Teachers, Short-Term",Educational Instruction and Library,0.1
25-3041.00,19,0.06682778576519478,0.05781240684795164,0.06511838832424353,Tutors,Educational Instruction and Library,0.5
25-4011.00,13,0.09414316841901443,0.08929506218150453,0.0943901089052782,Archivists,Educational Instruction and Library,0.0
25-4012.00,15,0.10942914441088258,0.10736411693336978,0.110789819142303,Curators,Educational Instruction and Library,0.0
25-4013.00,24,0.13135433680326442,0.13052550119436387,0.131655799740515,Museum Technicians and Conservators,Educational Instruction and Library,0.0
25-4022.00,28,0.11305262406424836,0.11675249165302808,0.11313914111898807,Librarians and Media Collections Specialists,Educational Instruction and Library,0.0
25-4031.00,31,0.11117798906719706,0.10319550935842149,0.10506506985353234,Library Technicians,Educational Instruction and Library,0.0
25-9021.00,15,0.10257065760112312,0.08830137251529213,0.10450074456402511,Farm and Home Management Educators,Educational Instruction and Library,0.1
25-9031.00,13,0.08465872952169952,0.08167151019418302,0.08213387738298605,Instructional Coordinators,Educational Instruction and Library,0.9
25-9042.00,28,0.12757212147517286,0.12928389505249904,0.1257821103858979,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Educational Instruction and Library,0.1
25-9043.00,30,0.11747103192196844,0.11734220107009513,0.11457075205582218,"Teaching Assistants, Special Education",Educational Instruction and Library,0.1
25-9044.00,20,0.09379277858042984,0.08689601611231074,0.08604531763152086,"Teaching Assistants, Postsecondary",Educational Instruction and Library,0.2
27-1011.00,16,0.08696446781006276,0.08733903664850254,0.08813662725074242,Art Directors,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1012.00,16,0.11093075327360509,0.11083708477227168,0.11375725511284251,Craft Artists,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1013.00,28,0.10413714386201146,0.10088808404743943,0.10157871786982117,"Fine Artists, Including Painters, Sculptors, and Illustrators","Arts, Design, Entertainment, Sports, and Media",0.0
27-1014.00,13,0.06629452194977872,0.06534904792008961,0.0618148459307559,Special Effects Artists and Animators,"Arts, Design, Entertainment, Sports, and Media",0.1
27-1021.00,17,0.1175949437572755,0.10864729714110605,0.11247248175357971,Commercial and Industrial Designers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-1022.00,20,0.09451208884281107,0.0931932280843477,0.09331672204656015,Fashion Designers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1023.00,15,0.13811597308445347,0.15152550794549347,0.13857872267430094,Floral Designers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-1024.00,19,0.09136855642479247,0.08933438448721637,0.08993000833679488,Graphic Designers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1025.00,16,0.08266060222633446,0.08334731302859968,0.08178353871062181,Interior Designers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-1026.00,24,0.0847450678145405,0.07801863234400269,0.08296607298124029,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, and Media",0.3
27-1027.00,27,0.09820390926615179,0.0965013144225307,0.09716234121752045,Set and Exhibit Designers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2011.00,18,0.0849275460747674,0.06682774458566447,0.08073853750356406,Actors,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2012.00,27,0.09479119300856581,0.08423475855515705,0.09716448427678184,Producers and Directors,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2012.03,23,0.11337695187647635,0.10909608074136748,0.11402069491346219,Media Programming Directors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2012.04,15,0.061877309463357975,0.05611436826044815,0.05913910719502964,Talent Directors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2012.05,15,0.10236491541588656,0.09994250466654414,0.10674113827812404,Media Technical Directors/Managers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2021.00,9,0.10013810336750442,0.08772181441052235,0.10166498056981653,Athletes and Sports Competitors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2022.00,27,0.11106022462020623,0.10577636301112968,0.10873825894849365,Coaches and Scouts,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2023.00,16,0.09057741882481127,0.07108083197844506,0.09197147342347486,"Umpires, Referees, and Other Sports Officials","Arts, Design, Entertainment, Sports, and Media",0.1
27-2031.00,14,0.0738124295741596,0.044389456566847535,0.07082718517496261,Dancers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2032.00,18,0.08921778403742112,0.09652859504028138,0.08735920765127142,Choreographers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2041.00,28,0.0877299367285443,0.08123637710591064,0.08739687498146981,Music Directors and Composers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2042.00,27,0.07460465557416603,0.062309338501425414,0.07636529127241776,Musicians and Singers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3011.00,24,0.09501189870248351,0.09587969444707767,0.09497996852545385,Broadcast Announcers and Radio Disc Jockeys,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3031.00,18,0.07421435030187139,0.070406708949869,0.07373298972234149,Public Relations Specialists,"Arts, Design, Entertainment, Sports, and Media",0.0
27-3041.00,21,0.0947991409065666,0.09977072015823651,0.09687098520320467,Editors,"Arts, Design, Entertainment, Sports, and Media",0.0
27-3042.00,15,0.12470519725820227,0.12358432865929526,0.12326998053792988,Technical Writers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-3043.00,8,0.1055719913620841,0.10363360637279463,0.10643424738086545,Writers and Authors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3043.05,16,0.07630647671949786,0.07156372543407932,0.07543208236114475,"Poets, Lyricists and Creative Writers","Arts, Design, Entertainment, Sports, and Media",0.1
27-3091.00,17,0.11526310220826996,0.11591342760170742,0.11478391220962705,Interpreters and Translators,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3092.00,14,0.060323209592091434,0.05328722123594319,0.06108475665892699,Court Reporters and Simultaneous Captioners,"Arts, Design, Entertainment, Sports, and Media",0.0
27-4011.00,29,0.10059023352128069,0.08961090881605037,0.10313087045642641,Audio and Video Technicians,"Arts, Design, Entertainment, Sports, and Media",0.0
27-4012.00,27,0.10143381371312075,0.08391035613202262,0.09397806349172311,Broadcast Technicians,"Arts, Design, Entertainment, Sports, and Media",0.2
27-4014.00,14,0.06303124448858427,0.061531938278704644,0.062470704897714606,Sound Engineering Technicians,"Arts, Design, Entertainment, Sports, and Media",0.2
27-4021.00,28,0.11543010522274319,0.11456274028102684,0.11429786493125928,Photographers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-4031.00,21,0.08694333854597482,0.08971739939472592,0.08535863698775822,"Camera Operators, Television, Video, and Film","Arts, Design, Entertainment, Sports, and Media",0.3
27-4032.00,22,0.09484603887360024,0.07566987902518157,0.09243354504336011,Film and Video Editors,"Arts, Design, Entertainment, Sports, and Media",0.1
29-1011.00,11,0.1297948008745462,0.15126132154594266,0.1298780836253817,Chiropractors,Healthcare Practitioners and Technical,0.1
29-1021.00,20,0.1284116734278398,0.12071525863793867,0.12849760087591602,"Dentists, General",Healthcare Practitioners and Technical,0.2
29-1022.00,14,0.08176112288869719,0.06481985994775535,0.08184671926665571,Oral and Maxillofacial Surgeons,Healthcare Practitioners and Technical,0.1
29-1023.00,11,0.13967180327358306,0.1329942299882448,0.13943402510514988,Orthodontists,Healthcare Practitioners and Technical,0.2
29-1024.00,12,0.08803902698096215,0.08517061642579948,0.08985595701270854,Prosthodontists,Healthcare Practitioners and Technical,0.1
29-1031.00,28,0.12630101842319427,0.11338441004062366,0.124514287686784,Dietitians and Nutritionists,Healthcare Practitioners and Technical,0.5
29-1041.00,10,0.10233856503436625,0.10410670636382185,0.10233856503436625,Optometrists,Healthcare Practitioners and Technical,0.2
29-1051.00,20,0.12383067189562902,0.11711352405943062,0.12614475702901132,Pharmacists,Healthcare Practitioners and Technical,0.2
29-1071.00,12,0.12457155115298325,0.10068496982845027,0.12105071445837554,Physician Assistants,Healthcare Practitioners and Technical,0.2
29-1071.01,16,0.08209401760230292,0.07743761869817145,0.08292119253249848,Anesthesiologist Assistants,Healthcare Practitioners and Technical,0.3
29-1081.00,11,0.13488478022562558,0.15824791590419374,0.13077000725512528,Podiatrists,Healthcare Practitioners and Technical,0.2
29-1122.00,17,0.10074703501915691,0.09202500159549105,0.10049105599998177,Occupational Therapists,Healthcare Practitioners and Technical,0.4
29-1122.01,21,0.10150329176131943,0.10411738354802348,0.10225845846120694,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Healthcare Practitioners and Technical,0.3
29-1123.00,24,0.12030491028264263,0.11135321923919325,0.11858203029391072,Physical Therapists,Healthcare Practitioners and Technical,0.6
29-1124.00,22,0.1060959399752175,0.10228206885253997,0.10474665882025067,Radiation Therapists,Healthcare Practitioners and Technical,0.1
29-1125.00,11,0.09066224555261156,0.09038963926189929,0.09014349574758293,Recreational Therapists,Healthcare Practitioners and Technical,0.3
29-1126.00,22,0.1212690472645193,0.09976955058912627,0.12242019370811412,Respiratory Therapists,Healthcare Practitioners and Technical,0.2
29-1127.00,23,0.08051055997771363,0.06489250803252399,0.08092128799679496,Speech-Language Pathologists,Healthcare Practitioners and Technical,0.0
29-1128.00,25,0.13063310660093125,0.11747275423581445,0.13040657271648512,Exercise Physiologists,Healthcare Practitioners and Technical,0.2
29-1129.01,25,0.1110012687169883,0.10232038178708655,0.10946483610350957,Art Therapists,Healthcare Practitioners and Technical,0.5
29-1129.02,30,0.09684242817907442,0.08458726689930116,0.096827642895641,Music Therapists,Healthcare Practitioners and Technical,0.3
29-1131.00,21,0.10285527692115164,0.08279626865966887,0.09933281298570183,Veterinarians,Healthcare Practitioners and Technical,0.2
29-1141.00,27,0.11230057158619505,0.11366691313040171,0.10897855734750203,Registered Nurses,Healthcare Practitioners and Technical,0.3
29-1141.01,27,0.1390957714331612,0.13066523957822052,0.13938427009559923,Acute Care Nurses,Healthcare Practitioners and Technical,0.5
29-1141.02,24,0.0895607835828523,0.08256915073204288,0.08500550762049082,Advanced Practice Psychiatric Nurses,Healthcare Practitioners and Technical,0.4
29-1141.03,29,0.13931064067456536,0.13888937006145477,0.13845062143857956,Critical Care Nurses,Healthcare Practitioners and Technical,0.5
29-1141.04,30,0.08728945262626028,0.08663440919183174,0.08646825711830425,Clinical Nurse Specialists,Healthcare Practitioners and Technical,0.3
29-1151.00,24,0.1090724050151727,0.09363105298421046,0.10881904467011362,Nurse Anesthetists,Healthcare Practitioners and Technical,0.2
29-1161.00,21,0.0999613642605794,0.09876884110301062,0.10047675263550693,Nurse Midwives,Healthcare Practitioners and Technical,0.5
29-1171.00,27,0.09367716716772272,0.07495064971677373,0.09372741777328125,Nurse Practitioners,Healthcare Practitioners and Technical,0.6
29-1181.00,22,0.1029708481787937,0.0918395639044423,0.10399693900364355,Audiologists,Healthcare Practitioners and Technical,0.1
29-1211.00,18,0.11085347929909434,0.1071507177428988,0.10898717318283124,Anesthesiologists,Healthcare Practitioners and Technical,0.1
29-1213.00,18,0.09583263903051058,0.08513808932653165,0.09699746589187945,Dermatologists,Healthcare Practitioners and Technical,0.1
29-1214.00,17,0.10740270594286079,0.11898597136685325,0.1074027059428608,Emergency Medicine Physicians,Healthcare Practitioners and Technical,0.3
29-1215.00,12,0.07953345853576653,0.08029347231744094,0.07540954712224233,Family Medicine Physicians,Healthcare Practitioners and Technical,0.2
29-1216.00,19,0.09037555624430234,0.08028790587834436,0.08983076034546532,General Internal Medicine Physicians,Healthcare Practitioners and Technical,0.1
29-1217.00,24,0.11171732039188548,0.09543237581852573,0.11258258902291209,Neurologists,Healthcare Practitioners and Technical,0.6
29-1218.00,15,0.09144246919736074,0.07826854748973334,0.09261563345636162,Obstetricians and Gynecologists,Healthcare Practitioners and Technical,0.1
29-1221.00,17,0.08159888617179993,0.06615059319071247,0.07853653241298461,"Pediatricians, General",Healthcare Practitioners and Technical,0.0
29-1222.00,19,0.10321491102962688,0.10278304841868614,0.09958227163100088,"Physicians, Pathologists",Healthcare Practitioners and Technical,0.0
29-1223.00,12,0.08265721159051966,0.061671547024783654,0.08164804559943604,Psychiatrists,Healthcare Practitioners and Technical,0.3
29-1224.00,17,0.08570175724782389,0.08751153781202915,0.08651671282732026,Radiologists,Healthcare Practitioners and Technical,0.2
29-1229.01,16,0.11709927974243177,0.10513296970261662,0.11894683067860833,Allergists and Immunologists,Healthcare Practitioners and Technical,0.5
29-1229.02,14,0.07920372158910712,0.06659122834666845,0.07842211015044058,Hospitalists,Healthcare Practitioners and Technical,0.4
29-1229.03,14,0.13426110781228948,0.11957691599410643,0.13479733742242023,Urologists,Healthcare Practitioners and Technical,0.2
29-1229.04,15,0.09670264299212536,0.09865905353246143,0.09659364651470409,Physical Medicine and Rehabilitation Physicians,Healthcare Practitioners and Technical,0.1
29-1229.05,15,0.10086168095425063,0.0849425956574244,0.10132779890658275,Preventive Medicine Physicians,Healthcare Practitioners and Technical,0.5
29-1229.06,27,0.08525793367914367,0.07364243280903422,0.08477709029461639,Sports Medicine Physicians,Healthcare Practitioners and Technical,0.2
29-1241.00,18,0.09003193252056498,0.089393294998329,0.08883763924141921,"Ophthalmologists, Except Pediatric",Healthcare Practitioners and Technical,0.4
29-1291.00,18,0.10727620974420793,0.11406702223738949,0.10713432780773396,Acupuncturists,Healthcare Practitioners and Technical,0.1
29-1292.00,16,0.12259250913242223,0.11559144844579167,0.12379132438163143,Dental Hygienists,Healthcare Practitioners and Technical,0.3
29-1299.01,20,0.10407867794370695,0.10676893420414743,0.10348689844671767,Naturopathic Physicians,Healthcare Practitioners and Technical,0.4
29-1299.02,16,0.08429660341671036,0.08402735590506938,0.08474854891393546,Orthoptists,Healthcare Practitioners and Technical,0.6
29-2011.00,15,0.11532186587913335,0.10474601686768875,0.11836559835004083,Medical and Clinical Laboratory Technologists,Healthcare Practitioners and Technical,0.1
29-2011.01,30,0.08839667028394332,0.07672732265986387,0.0870273732130642,Cytogenetic Technologists,Healthcare Practitioners and Technical,0.0
29-2011.02,13,0.0862317787241294,0.0815907180395323,0.086457768705224,Cytotechnologists,Healthcare Practitioners and Technical,0.1
29-2011.04,16,0.10330379155674445,0.09195133531652074,0.10362526493764085,Histotechnologists,Healthcare Practitioners and Technical,0.0
29-2012.00,13,0.13764451607221498,0.12493635241521397,0.1371369943048439,Medical and Clinical Laboratory Technicians,Healthcare Practitioners and Technical,0.0
29-2012.01,8,0.060326669450176874,0.05105750535116838,0.059605940411387,Histology Technicians,Healthcare Practitioners and Technical,0.0
29-2031.00,21,0.12141444033099669,0.112089541045275,0.12163362615386102,Cardiovascular Technologists and Technicians,Healthcare Practitioners and Technical,0.0
29-2032.00,20,0.1499600089836806,0.16031192947920658,0.14643421730174225,Diagnostic Medical Sonographers,Healthcare Practitioners and Technical,0.2
29-2033.00,17,0.09643382400361497,0.08700724137338403,0.0966000421484106,Nuclear Medicine Technologists,Healthcare Practitioners and Technical,0.2
29-2034.00,27,0.11608076675462946,0.10161602608810262,0.11661112847208276,Radiologic Technologists and Technicians,Healthcare Practitioners and Technical,0.1
29-2035.00,24,0.10751577126171401,0.09818158452379377,0.10803906171042456,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical,0.2
29-2036.00,19,0.0988163640155459,0.1019181938054408,0.09569844051423324,Medical Dosimetrists,Healthcare Practitioners and Technical,0.2
29-2051.00,13,0.09335281834234424,0.08689659177733342,0.09502129007477429,Dietetic Technicians,Healthcare Practitioners and Technical,0.4
29-2052.00,21,0.09998726736008574,0.10602909875849244,0.10383767666742785,Pharmacy Technicians,Healthcare Practitioners and Technical,0.0
29-2053.00,16,0.09546500409649351,0.09122913206312125,0.09294640054511838,Psychiatric Technicians,Healthcare Practitioners and Technical,0.4
29-2055.00,16,0.10607146879617002,0.10950172881331086,0.10763952884499561,Surgical Technologists,Healthcare Practitioners and Technical,0.0
29-2056.00,31,0.11227002530836934,0.11565105353597682,0.11377731530762131,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,0.0
29-2057.00,20,0.15406699684816338,0.15011802660335144,0.15270091166209984,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,0.2
29-2061.00,22,0.1419756118477216,0.1490337534586308,0.13657753196401803,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,0.0
29-2081.00,21,0.13619642930702952,0.14337836321574451,0.13590439948260613,"Opticians, Dispensing",Healthcare Practitioners and Technical,0.1
29-2091.00,15,0.13548665212757152,0.13283191738834965,0.13324545600046836,Orthotists and Prosthetists,Healthcare Practitioners and Technical,0.2
29-2092.00,11,0.09894160745018254,0.10633301816417494,0.10787824857308037,Hearing Aid Specialists,Healthcare Practitioners and Technical,0.4
29-2099.01,16,0.13155956338643499,0.12633841540567214,0.13146147836769234,Neurodiagnostic Technologists,Healthcare Practitioners and Technical,0.0
29-2099.05,31,0.12649933012070222,0.11854443537290428,0.12998768109022754,Ophthalmic Medical Technologists,Healthcare Practitioners and Technical,0.1
