onet_code,xi,chi,ability,value,value_norm01_global
43-3041.00,4.861690438120126,0.2887351941925968,Number Facility,2.88,0.6990291262135921
43-3051.00,5.274151694922505,0.2135095066619749,Number Facility,3.38,0.8203883495145631
43-3061.00,5.215295268060294,0.11938468912858,Number Facility,2.5,0.6067961165048543
43-3071.00,4.573435652868056,0.2665875327567485,Number Facility,3.12,0.7572815533980582
43-4011.00,4.908201078108268,0.2750970792371245,Number Facility,3.75,0.9101941747572815
43-4021.00,5.4663485387448505,0.2296950261770786,Number Facility,2.62,0.6359223300970874
43-4031.00,5.681347706105979,0.3045273266725986,Number Facility,2.12,0.5145631067961165
43-4051.00,6.088721138398457,0.1381888294214262,Number Facility,2.25,0.5461165048543689
43-4061.00,6.038700799093784,0.3117310209007138,Number Facility,2.38,0.5776699029126213
43-4071.00,4.482725099848927,0.198210781530517,Number Facility,2.0,0.4854368932038835
43-4081.00,4.925373585847716,0.4268922594083196,Number Facility,2.38,0.5776699029126213
43-4111.00,6.1295452233216645,0.2700310585195086,Number Facility,2.25,0.5461165048543689
43-4121.00,4.988152172375825,0.3972343115616703,Number Facility,2.25,0.5461165048543689
43-4131.00,5.409634650229951,0.2115227211063997,Number Facility,3.25,0.7888349514563107
43-4141.00,5.091951902704687,0.3571654683049882,Number Facility,2.88,0.6990291262135921
43-4151.00,4.701598487552349,0.2259925312669029,Number Facility,2.88,0.6990291262135921
43-4161.00,5.8085729475482735,0.3235142317241951,Number Facility,2.12,0.5145631067961165
43-4171.00,5.093655813332866,0.390413167193067,Number Facility,2.12,0.5145631067961165
43-4181.00,5.121271906575881,0.321159829145909,Number Facility,2.38,0.5776699029126213
43-5011.00,4.09311773516914,0.3547721875193353,Number Facility,2.62,0.6359223300970874
43-5011.01,4.438888641993858,0.1105081016375385,Number Facility,3.0,0.7281553398058253
43-5021.00,4.441891219010132,0.4149322887684084,Number Facility,1.88,0.45631067961165045
43-5031.00,5.789720986816615,0.1493534560231202,Number Facility,2.0,0.4854368932038835
43-5032.00,4.446448847548532,0.2114296468717783,Number Facility,2.25,0.5461165048543689
43-5041.00,3.104791275773764,0.2179197070832658,Number Facility,2.12,0.5145631067961165
43-5051.00,4.4507323505314496,0.3680199875078839,Number Facility,2.88,0.6990291262135921
43-5052.00,4.672915709305635,0.4134104714423481,Number Facility,1.25,0.30339805825242716
43-5053.00,3.959766512864269,0.4900788470520295,Number Facility,1.62,0.3932038834951456
43-5061.00,2.7156095551757105,0.0605729559864144,Number Facility,2.75,0.6674757281553398
43-5071.00,3.9142333730603713,0.2932216190184104,Number Facility,2.38,0.5776699029126213
43-5111.00,3.154293253417704,0.3392472245733555,Number Facility,2.75,0.6674757281553398
43-6011.00,5.565694783637274,0.3906700255461494,Number Facility,2.75,0.6674757281553398
43-6012.00,5.370757751121259,0.3227338250575012,Number Facility,2.12,0.5145631067961165
43-6013.00,5.278200455435994,0.3091805003436909,Number Facility,2.0,0.4854368932038835
43-6014.00,5.176540806864316,0.3161095661876546,Number Facility,1.75,0.42475728155339804
43-9021.00,3.559070999987999,0.1837702736553856,Number Facility,2.0,0.4854368932038835
43-9022.00,4.244805834936635,0.2075704121872331,Number Facility,2.0,0.4854368932038835
43-9031.00,3.5219030030561207,0.1539088428322041,Number Facility,2.0,0.4854368932038835
43-9041.00,5.587803029648531,0.1443762852317255,Number Facility,3.0,0.7281553398058253
43-9051.00,3.918283359925129,0.4757324978790291,Number Facility,1.75,0.42475728155339804
43-9061.00,4.833970004448837,0.2918379813734284,Number Facility,2.62,0.6359223300970874
43-9071.00,3.791168526348029,0.4063068619378789,Number Facility,2.5,0.6067961165048543
43-9081.00,2.06173987190938,0.0306711617653763,Number Facility,0.5,0.12135922330097088
43-9111.00,0.9403176471679416,0.2021228573440778,Number Facility,4.62,1.0
45-1011.00,4.167976129773726,0.0412389389154681,Number Facility,2.62,0.6359223300970874
45-2011.00,1.5499734599965538,0.3153301141024277,Number Facility,2.25,0.5461165048543689
45-2021.00,4.487284936624251,0.1058616301804559,Number Facility,2.12,0.5145631067961165
45-2041.00,3.357249232971921,0.3809174571983863,Number Facility,1.0,0.24271844660194175
45-2091.00,3.434567515691083,0.5403480337530548,Number Facility,1.0,0.24271844660194175
45-2092.00,3.8640695394058255,0.1975534020955021,Number Facility,1.88,0.45631067961165045
45-2093.00,4.062428598678826,0.2359016184573757,Number Facility,2.0,0.4854368932038835
45-3031.00,3.56969818134709,0.2541929061714903,Number Facility,1.62,0.3932038834951456
45-4011.00,3.369476203207403,0.2481943727501055,Number Facility,1.88,0.45631067961165045
45-4021.00,3.4117017911393184,0.4217817003356433,Number Facility,1.75,0.42475728155339804
45-4022.00,3.377753493954348,0.5034515192464876,Number Facility,2.0,0.4854368932038835
45-4023.00,3.083284390708338,0.28739945102967,Number Facility,3.0,0.7281553398058253
47-1011.00,2.849816621864476,0.1330941106328362,Number Facility,3.12,0.7572815533980582
47-1011.03,1.7082520119908997,0.3287585702688362,Number Facility,3.0,0.7281553398058253
47-2011.00,2.9683767571084734,0.6503281946939057,Number Facility,2.0,0.4854368932038835
47-2021.00,3.372026788815824,0.4709856124055753,Number Facility,2.25,0.5461165048543689
47-2022.00,3.538564863717422,0.5838879372908855,Number Facility,2.38,0.5776699029126213
47-2031.00,3.417825903930161,0.4213977316664716,Number Facility,2.75,0.6674757281553398
47-2041.00,3.778825059140436,0.4494108565455921,Number Facility,2.38,0.5776699029126213
47-2042.00,3.555958621236785,0.4881015456744636,Number Facility,1.38,0.3349514563106796
47-2043.00,3.564828149298407,0.527496024804351,Number Facility,1.38,0.3349514563106796
47-2044.00,3.654513289326447,0.4325610039773322,Number Facility,2.62,0.6359223300970874
47-2051.00,3.475214104823016,0.5225792367734919,Number Facility,2.0,0.4854368932038835
47-2053.00,3.5456109355171144,0.5787125502544698,Number Facility,1.75,0.42475728155339804
47-2061.00,3.348319985335285,0.4844316749214282,Number Facility,1.12,0.2718446601941748
47-2071.00,3.4854243123092705,0.6312057091773878,Number Facility,2.0,0.4854368932038835
47-2072.00,3.318001862736014,0.6158172388086252,Number Facility,1.12,0.2718446601941748
47-2073.00,3.357563038540517,0.4755577785359526,Number Facility,1.38,0.3349514563106796
47-2081.00,3.568264488560401,0.4292751206192237,Number Facility,2.12,0.5145631067961165
47-2082.00,3.4886787444068497,0.4628777853594569,Number Facility,0.75,0.1820388349514563
47-2111.00,2.886885330323133,0.4474482075063763,Number Facility,3.0,0.7281553398058253
47-2121.00,3.459141570859124,0.5272813678467911,Number Facility,2.12,0.5145631067961165
47-2131.00,3.380362532957133,0.5119487952624728,Number Facility,2.0,0.4854368932038835
47-2132.00,3.1074019055715705,0.4049363283522955,Number Facility,2.0,0.4854368932038835
47-2141.00,3.544584033614681,0.4213812134871531,Number Facility,2.0,0.4854368932038835
47-2142.00,3.624510453054949,0.4696717794789085,Number Facility,1.12,0.2718446601941748
47-2151.00,3.205312359311667,0.5134175705812841,Number Facility,1.5,0.3640776699029126
47-2152.00,2.9342317156063538,0.4740835716242896,Number Facility,2.38,0.5776699029126213
47-2152.04,2.796486554938703,0.3910769600903968,Number Facility,2.62,0.6359223300970874
47-2161.00,3.833807975434332,0.3865766587044162,Number Facility,2.0,0.4854368932038835
47-2171.00,3.4084680712604003,0.6197274443529018,Number Facility,1.88,0.45631067961165045
47-2181.00,3.504640275785644,0.3132505426614205,Number Facility,2.0,0.4854368932038835
47-2211.00,3.20043270339548,0.5206820014799206,Number Facility,2.38,0.5776699029126213
47-2221.00,3.3741548953514,0.6351145932499556,Number Facility,2.25,0.5461165048543689
47-2231.00,2.2331092218428514,0.3779364739157766,Number Facility,2.25,0.5461165048543689
47-3011.00,3.535172468417534,0.58552088119731,Number Facility,1.88,0.45631067961165045
47-3012.00,3.571706719816616,0.5835539483476073,Number Facility,2.25,0.5461165048543689
47-3013.00,3.333588750368504,0.5863000094560192,Number Facility,2.0,0.4854368932038835
47-3014.00,3.74870095364888,0.5676765242762642,Number Facility,0.38,0.09223300970873786
47-3015.00,3.35129240715483,0.5768899960114275,Number Facility,1.38,0.3349514563106796
47-3016.00,3.681020399849548,0.42570357229587,Number Facility,1.75,0.42475728155339804
47-4011.00,1.7884647574584616,0.4178614629287113,Number Facility,2.88,0.6990291262135921
47-4011.01,1.6691781914212047,0.5091769413393681,Number Facility,3.62,0.8786407766990292
47-4021.00,3.0240153573626727,0.45241388251853,Number Facility,2.12,0.5145631067961165
47-4031.00,3.6137481779729153,0.4586742899414155,Number Facility,2.0,0.4854368932038835
47-4041.00,3.13716660573614,0.3172307057042746,Number Facility,2.0,0.4854368932038835
47-4051.00,3.52316435476747,0.4053737392215346,Number Facility,2.0,0.4854368932038835
47-4061.00,3.364606336744819,0.6212860752353631,Number Facility,1.88,0.45631067961165045
47-4071.00,3.313098082936465,0.4382413424478084,Number Facility,2.38,0.5776699029126213
47-4091.00,3.7153460373587928,0.3646503659168182,Number Facility,2.0,0.4854368932038835
47-4099.03,2.7559434196815205,0.2055784412854334,Number Facility,2.62,0.6359223300970874
47-5011.00,3.4103496296631715,0.4835670781221073,Number Facility,2.0,0.4854368932038835
47-5012.00,3.2134920933127407,0.4949411372501754,Number Facility,2.25,0.5461165048543689
47-5013.00,3.0213096012690674,0.4486961747104925,Number Facility,2.62,0.6359223300970874
47-5022.00,3.3670169265039536,0.5450156399118062,Number Facility,2.0,0.4854368932038835
47-5023.00,3.1152775698527178,0.4924778160634918,Number Facility,2.12,0.5145631067961165
47-5032.00,3.2908208561743395,0.4220731912131145,Number Facility,2.38,0.5776699029126213
47-5041.00,3.2634079648105327,0.5424261066191769,Number Facility,1.38,0.3349514563106796
47-5043.00,3.316503901853712,0.5193787475714806,Number Facility,1.88,0.45631067961165045
47-5044.00,3.5236052218347385,0.5570823065095674,Number Facility,1.25,0.30339805825242716
47-5051.00,3.4585474437410118,0.5501952667837108,Number Facility,1.5,0.3640776699029126
47-5071.00,3.3788725570232923,0.5924742883825362,Number Facility,1.75,0.42475728155339804
47-5081.00,3.3204837318057523,0.5533867649258887,Number Facility,2.0,0.4854368932038835
49-1011.00,2.0449017568365395,0.1362519813270472,Number Facility,3.0,0.7281553398058253
49-2011.00,2.91826050944302,0.4832358895034626,Number Facility,1.88,0.45631067961165045
49-2021.00,2.923769232229722,0.4114234507747173,Number Facility,2.38,0.5776699029126213
49-2022.00,2.843472636145609,0.3551505957302856,Number Facility,2.25,0.5461165048543689
49-2091.00,2.678021796314831,0.5035721421650403,Number Facility,2.12,0.5145631067961165
49-2092.00,3.1077466787877936,0.6021361743216234,Number Facility,2.25,0.5461165048543689
49-2093.00,2.895851233527545,0.4940330858328856,Number Facility,2.12,0.5145631067961165
49-2094.00,2.4726659135801308,0.509378161344529,Number Facility,2.88,0.6990291262135921
49-2095.00,2.4454841238735887,0.4346222742218568,Number Facility,2.75,0.6674757281553398
49-2096.00,2.8622427519881555,0.3750074055902498,Number Facility,2.25,0.5461165048543689
49-2097.00,2.922554803835899,0.3319015689495282,Number Facility,2.25,0.5461165048543689
49-2098.00,2.723202184725456,0.2506971566270031,Number Facility,2.12,0.5145631067961165
49-3011.00,2.884408574918517,0.5096232345364703,Number Facility,2.5,0.6067961165048543
49-3021.00,3.324035644892596,0.5408539016210215,Number Facility,2.25,0.5461165048543689
49-3022.00,3.340223934785441,0.4787007180172648,Number Facility,1.75,0.42475728155339804
49-3023.00,2.865153275244528,0.4268961375925637,Number Facility,2.12,0.5145631067961165
49-3031.00,2.9313149957486253,0.5467738933197757,Number Facility,2.12,0.5145631067961165
49-3041.00,3.111288757319271,0.6105758668754548,Number Facility,2.62,0.6359223300970874
49-3042.00,2.955104014183469,0.6302735979218463,Number Facility,2.38,0.5776699029126213
49-3043.00,3.0870139475233267,0.5460533880084104,Number Facility,2.12,0.5145631067961165
49-3051.00,2.876396647913266,0.6206367596011558,Number Facility,2.0,0.4854368932038835
49-3052.00,3.044594831278679,0.5633930379727603,Number Facility,2.12,0.5145631067961165
49-3053.00,3.161695720775988,0.5486691567604919,Number Facility,2.0,0.4854368932038835
49-3091.00,3.6814785144439535,0.4943441876495352,Number Facility,2.12,0.5145631067961165
49-3092.00,2.916472643109962,0.4542351055478095,Number Facility,1.5,0.3640776699029126
49-3093.00,3.5471047916694025,0.5344776543140327,Number Facility,2.0,0.4854368932038835
49-9011.00,3.538439178325852,0.543587192913913,Number Facility,2.0,0.4854368932038835
49-9012.00,2.9120151106694805,0.5620591938034881,Number Facility,2.12,0.5145631067961165
49-9021.00,3.0095882452837803,0.4237366666124308,Number Facility,2.62,0.6359223300970874
49-9031.00,3.036983551111448,0.4308058966942184,Number Facility,2.5,0.6067961165048543
49-9041.00,2.900735879439153,0.5971906874854632,Number Facility,2.12,0.5145631067961165
49-9043.00,3.231007121953567,0.7060799786381974,Number Facility,2.0,0.4854368932038835
49-9044.00,3.2270817076747464,0.7523303311703772,Number Facility,2.62,0.6359223300970874
49-9045.00,3.4579564077874845,0.6192052116753652,Number Facility,1.75,0.42475728155339804
49-9051.00,3.156897501473545,0.4333658901025046,Number Facility,2.0,0.4854368932038835
49-9052.00,3.14566337089628,0.4550064636397642,Number Facility,2.12,0.5145631067961165
49-9061.00,2.771384017163172,0.5596230442891754,Number Facility,2.62,0.6359223300970874
49-9062.00,2.586995892309094,0.4107024051221429,Number Facility,2.88,0.6990291262135921
49-9063.00,3.241775571550189,0.4999972584908258,Number Facility,2.0,0.4854368932038835
49-9064.00,3.16987911527371,0.46398702803818,Number Facility,2.0,0.4854368932038835
49-9071.00,3.0348800996864824,0.5672453039920764,Number Facility,2.25,0.5461165048543689
49-9081.00,2.48912493512478,0.5028923929205288,Number Facility,2.25,0.5461165048543689
49-9091.00,3.3133087349755224,0.5370422929478941,Number Facility,2.12,0.5145631067961165
49-9092.00,2.7499989476939724,0.3749029035564942,Number Facility,2.25,0.5461165048543689
49-9094.00,3.6448723286687015,0.480721429282923,Number Facility,2.12,0.5145631067961165
49-9095.00,3.121569280422648,0.5209850314762703,Number Facility,2.63,0.6383495145631067
49-9096.00,3.457517312592717,0.6518835507833514,Number Facility,0.88,0.21359223300970873
49-9097.00,2.982346949951652,0.4643639562724857,Number Facility,2.12,0.5145631067961165
49-9098.00,3.1928851419559177,0.6348811868823642,Number Facility,1.75,0.42475728155339804
49-9099.01,2.3946232166126697,0.418207783883923,Number Facility,2.88,0.6990291262135921
51-1011.00,2.316644019255727,0.0975587191892468,Number Facility,2.88,0.6990291262135921
51-2011.00,3.0806254666279123,0.6373065161185901,Number Facility,2.62,0.6359223300970874
51-2021.00,3.248807073786782,0.6237196122851065,Number Facility,1.25,0.30339805825242716
51-2022.00,3.023447833318123,0.4681122582021408,Number Facility,1.75,0.42475728155339804
51-2023.00,3.157151018467737,0.6457127417727284,Number Facility,1.75,0.42475728155339804
51-2031.00,3.0965939613546887,0.664470976946433,Number Facility,2.0,0.4854368932038835
51-2041.00,3.314698063948719,0.7177370040363494,Number Facility,1.62,0.3932038834951456
51-2051.00,3.3291525167249287,0.5419371456828506,Number Facility,2.0,0.4854368932038835
51-2061.00,3.0412039188235576,0.5412236384070404,Number Facility,1.75,0.42475728155339804
51-2092.00,3.2775275686163554,0.3454329625466721,Number Facility,1.38,0.3349514563106796
51-3011.00,3.4804382746908686,0.3455229423341012,Number Facility,2.0,0.4854368932038835
51-3021.00,4.08144033124396,0.3880380882133176,Number Facility,2.25,0.5461165048543689
51-3022.00,3.68219867493684,0.4989877300298065,Number Facility,2.12,0.5145631067961165
51-3023.00,3.8190246715560585,0.4560634390983634,Number Facility,1.0,0.24271844660194175
51-3091.00,3.2134017949755034,0.5124452744843857,Number Facility,1.0,0.24271844660194175
51-3092.00,3.014554059669288,0.4058326312864462,Number Facility,2.12,0.5145631067961165
51-3093.00,3.2358859975936016,0.5185100284118199,Number Facility,2.12,0.5145631067961165
51-4021.00,3.243189048531397,0.5775973457485527,Number Facility,2.0,0.4854368932038835
51-4022.00,3.2708056508820698,0.6663747127509905,Number Facility,2.0,0.4854368932038835
51-4023.00,3.265285045090062,0.640762785380354,Number Facility,2.0,0.4854368932038835
51-4031.00,3.349005604618105,0.6916311567964545,Number Facility,2.0,0.4854368932038835
51-4032.00,3.306937283745783,0.6685093487897463,Number Facility,2.5,0.6067961165048543
51-4033.00,3.275052233078879,0.6758319003425667,Number Facility,2.38,0.5776699029126213
51-4034.00,3.258349891648331,0.6742340335096995,Number Facility,2.25,0.5461165048543689
51-4035.00,3.205259809582036,0.6641956807898147,Number Facility,2.25,0.5461165048543689
51-4041.00,2.85485392231244,0.5707050635346578,Number Facility,2.88,0.6990291262135921
51-4051.00,3.0978834540627376,0.5592751415921758,Number Facility,2.38,0.5776699029126213
51-4052.00,3.293304223970095,0.6494538559047447,Number Facility,1.75,0.42475728155339804
51-4061.00,2.8577563682249223,0.5554622717453677,Number Facility,2.25,0.5461165048543689
51-4062.00,3.1671409650525013,0.5327038664212862,Number Facility,2.25,0.5461165048543689
51-4071.00,3.5041710389274723,0.695616240728035,Number Facility,1.88,0.45631067961165045
51-4072.00,3.280948609316862,0.6770185841250673,Number Facility,2.12,0.5145631067961165
51-4081.00,3.295956132446103,0.6993890266359785,Number Facility,2.0,0.4854368932038835
51-4111.00,3.0399428884300512,0.6277261731918407,Number Facility,2.38,0.5776699029126213
51-4121.00,3.186192015779836,0.6198616377190169,Number Facility,1.5,0.3640776699029126
51-4122.00,3.1799038415056486,0.6445263508536063,Number Facility,1.38,0.3349514563106796
51-4191.00,3.1883976319858296,0.606368560135411,Number Facility,2.12,0.5145631067961165
51-4192.00,3.2262609797679134,0.5916065556658253,Number Facility,3.0,0.7281553398058253
51-4193.00,3.1542635076745653,0.5552922113184104,Number Facility,1.5,0.3640776699029126
51-4194.00,3.230159538981057,0.6942168380363195,Number Facility,2.88,0.6990291262135921
51-5111.00,2.993668509377941,0.2994918008656265,Number Facility,1.75,0.42475728155339804
51-5112.00,3.369470434797757,0.3829213884951204,Number Facility,2.0,0.4854368932038835
51-5113.00,3.596543422275197,0.5538415640218661,Number Facility,2.12,0.5145631067961165
51-6011.00,3.5278766049123926,0.4946390772839183,Number Facility,1.12,0.2718446601941748
51-6021.00,3.577073225789829,0.6201355638755092,Number Facility,0.62,0.15048543689320387
51-6031.00,3.4849099159002117,0.6327469660035991,Number Facility,1.62,0.3932038834951456
51-6041.00,3.575417579907496,0.5257453316693249,Number Facility,1.38,0.3349514563106796
51-6042.00,3.4465571780675157,0.650624627713437,Number Facility,2.0,0.4854368932038835
51-6051.00,3.6867278950588527,0.5379831944226834,Number Facility,2.0,0.4854368932038835
51-6052.00,3.611890420382674,0.3949788788132513,Number Facility,1.75,0.42475728155339804
51-6061.00,3.1158732429019578,0.4931561711933305,Number Facility,2.0,0.4854368932038835
51-6062.00,3.1544556589454467,0.516573955500472,Number Facility,2.0,0.4854368932038835
51-6063.00,3.086045448713341,0.5387652738040571,Number Facility,1.0,0.24271844660194175
51-6064.00,3.2651138682261243,0.6069542862090201,Number Facility,2.0,0.4854368932038835
51-6091.00,3.2835282234105425,0.6352432156801345,Number Facility,2.12,0.5145631067961165
51-6092.00,3.111030282126808,0.3012924792367936,Number Facility,3.0,0.7281553398058253
51-6093.00,3.624525234971248,0.5008647378370373,Number Facility,2.25,0.5461165048543689
51-7011.00,3.307102348782502,0.5053086932426796,Number Facility,2.25,0.5461165048543689
51-7021.00,3.469410531362517,0.4156369371298246,Number Facility,2.0,0.4854368932038835
51-7031.00,3.2614351940222512,0.4889593312936494,Number Facility,2.38,0.5776699029126213
51-7032.00,3.3037777795014467,0.4544870359531803,Number Facility,2.75,0.6674757281553398
51-7041.00,3.3637405755277343,0.6592945991846727,Number Facility,1.75,0.42475728155339804
51-7042.00,3.290243028117704,0.6809908007631253,Number Facility,2.0,0.4854368932038835
51-8011.00,2.331069774297026,0.2738394633318074,Number Facility,3.0,0.7281553398058253
51-8012.00,2.7223824182918417,0.327756369947518,Number Facility,2.88,0.6990291262135921
51-8013.00,2.742613032711552,0.4175025024949873,Number Facility,2.12,0.5145631067961165
51-8013.03,2.702313664109812,0.4811934762300877,Number Facility,2.5,0.6067961165048543
51-8013.04,2.723760806046455,0.5255705345764825,Number Facility,3.0,0.7281553398058253
51-8021.00,2.79268838376352,0.4462426217259054,Number Facility,2.12,0.5145631067961165
51-8031.00,2.9016526964195006,0.4320899177936936,Number Facility,2.88,0.6990291262135921
51-8091.00,2.724346358577812,0.4377538930698554,Number Facility,2.88,0.6990291262135921
51-8092.00,2.73449937910697,0.4091482761197749,Number Facility,2.75,0.6674757281553398
51-8093.00,2.8305513139690843,0.4077968142434043,Number Facility,2.75,0.6674757281553398
51-8099.01,2.457915426824944,0.4730198329350702,Number Facility,3.0,0.7281553398058253
51-9011.00,2.747647531391595,0.4425404507805553,Number Facility,2.5,0.6067961165048543
51-9012.00,2.962092073224388,0.5377273899539363,Number Facility,2.12,0.5145631067961165
51-9021.00,3.1303197090918298,0.5121077872140604,Number Facility,2.12,0.5145631067961165
51-9022.00,3.321062947367485,0.67257956665172,Number Facility,1.62,0.3932038834951456
51-9023.00,3.218288642479143,0.5380485185312139,Number Facility,2.0,0.4854368932038835
51-9031.00,3.529336052215029,0.5946245316580184,Number Facility,1.25,0.30339805825242716
51-9032.00,3.3725500423699684,0.689320269043465,Number Facility,2.0,0.4854368932038835
51-9041.00,3.171536423402227,0.6130178404203178,Number Facility,2.0,0.4854368932038835
51-9051.00,3.150670977361771,0.5554658471573072,Number Facility,1.5,0.3640776699029126
51-9061.00,2.496589610614244,0.4981065403346151,Number Facility,2.12,0.5145631067961165
51-9071.00,3.208424880212276,0.4025110158176829,Number Facility,2.12,0.5145631067961165
51-9071.06,2.83758128598999,0.2763956328544929,Number Facility,2.62,0.6359223300970874
51-9081.00,3.2429363311536394,0.3961857082711035,Number Facility,2.12,0.5145631067961165
51-9082.00,3.168011451282942,0.4544347595983258,Number Facility,2.88,0.6990291262135921
51-9083.00,3.2941670081445227,0.4922604357269171,Number Facility,2.25,0.5461165048543689
51-9111.00,3.3932077128277784,0.5846436522504924,Number Facility,2.0,0.4854368932038835
51-9123.00,3.281909287832285,0.5326194204863806,Number Facility,1.12,0.2718446601941748
51-9124.00,3.2972091301137967,0.4947558733639008,Number Facility,2.0,0.4854368932038835
51-9141.00,3.02293360754757,0.5149319122291826,Number Facility,1.75,0.42475728155339804
51-9151.00,3.1494194228568757,0.3183611139441388,Number Facility,2.25,0.5461165048543689
51-9161.00,3.2167646188045964,0.5958387717210822,Number Facility,3.0,0.7281553398058253
51-9162.00,2.961157945284802,0.4221098481206284,Number Facility,3.0,0.7281553398058253
51-9191.00,3.248400188523277,0.6120239199371903,Number Facility,2.12,0.5145631067961165
51-9192.00,3.080381226301076,0.5928334129389337,Number Facility,1.38,0.3349514563106796
51-9193.00,3.205422433471896,0.624086017838642,Number Facility,2.5,0.6067961165048543
51-9194.00,3.2181381416295816,0.520002074060829,Number Facility,2.0,0.4854368932038835
51-9195.03,3.356035809324136,0.5351191872904526,Number Facility,1.5,0.3640776699029126
51-9195.04,3.162584277063775,0.511465085533056,Number Facility,2.38,0.5776699029126213
51-9195.05,3.6791244803238814,0.4558537646445497,Number Facility,1.38,0.3349514563106796
51-9196.00,3.331808480532065,0.7119160238036574,Number Facility,1.75,0.42475728155339804
51-9197.00,3.501269023371886,0.6319147966896906,Number Facility,1.25,0.30339805825242716
51-9198.00,3.3792285630138155,0.5662343667313923,Number Facility,1.75,0.42475728155339804
53-1041.00,4.009291575485462,0.2955627055480616,Number Facility,3.0,0.7281553398058253
53-1042.00,5.659922643675351,0.0951483296852682,Number Facility,2.38,0.5776699029126213
53-1042.01,6.154827084174883,0.0640915785608556,Number Facility,2.62,0.6359223300970874
53-1043.00,2.522462347781092,0.0658608755334007,Number Facility,2.75,0.6674757281553398
53-2011.00,3.655371569867292,0.0554117978754344,Number Facility,3.62,0.8786407766990292
53-2012.00,2.6510573842396243,0.05053301888309,Number Facility,2.75,0.6674757281553398
53-2021.00,5.76358859850981,0.0850016646402601,Number Facility,3.25,0.7888349514563107
53-2022.00,5.665598351067623,0.0928995875517027,Number Facility,2.12,0.5145631067961165
53-2031.00,4.814956185632784,0.2334835913723534,Number Facility,2.0,0.4854368932038835
53-3011.00,4.48252829065485,0.2578167133049706,Number Facility,1.25,0.30339805825242716
53-3031.00,4.514277794359566,0.361420690700711,Number Facility,1.88,0.45631067961165045
53-3032.00,3.5926306658876754,0.3574451841717878,Number Facility,2.0,0.4854368932038835
53-3033.00,3.8316930178360993,0.3255381512068576,Number Facility,2.0,0.4854368932038835
53-3051.00,5.026787010720739,0.2447904386529652,Number Facility,2.0,0.4854368932038835
53-3052.00,4.471384091391655,0.2851159887582853,Number Facility,1.25,0.30339805825242716
53-3053.00,4.291690275260478,0.2079696896890336,Number Facility,2.0,0.4854368932038835
53-4011.00,2.927168077876059,0.2645194101477032,Number Facility,2.5,0.6067961165048543
53-4013.00,3.5039069125469617,0.4013663334141345,Number Facility,2.0,0.4854368932038835
53-4031.00,3.552427937141585,0.253503462067471,Number Facility,2.25,0.5461165048543689
53-4041.00,4.511027943657121,0.1709967712497547,Number Facility,2.0,0.4854368932038835
53-5011.00,3.478653207317652,0.420722035899727,Number Facility,2.12,0.5145631067961165
53-5021.00,3.612367660510035,0.1850796996471881,Number Facility,2.75,0.6674757281553398
53-5022.00,3.875192314028448,0.2905081539381238,Number Facility,1.88,0.45631067961165045
53-5031.00,2.961637571526429,0.3886830890534181,Number Facility,2.62,0.6359223300970874
53-6011.00,3.473723668483906,0.2863582985533034,Number Facility,2.0,0.4854368932038835
53-6021.00,4.427043964244136,0.4126520630516991,Number Facility,2.12,0.5145631067961165
53-6031.00,3.831337895654452,0.3603314745358096,Number Facility,2.12,0.5145631067961165
53-6041.00,2.0224513907891044,0.1830438487986767,Number Facility,3.0,0.7281553398058253
53-6051.01,2.0077448496780117,0.4068336804180113,Number Facility,2.38,0.5776699029126213
53-6051.07,2.052489837904246,0.4421530895297361,Number Facility,1.75,0.42475728155339804
53-6061.00,4.672885638289623,0.2944118616318924,Number Facility,1.62,0.3932038834951456
53-7011.00,3.32808040590835,0.5438030232243191,Number Facility,1.75,0.42475728155339804
53-7021.00,3.374551271950058,0.5345909593160804,Number Facility,2.12,0.5145631067961165
53-7031.00,3.34072748070434,0.6291830619503742,Number Facility,1.38,0.3349514563106796
53-7041.00,3.501813739791245,0.6940044419614506,Number Facility,2.0,0.4854368932038835
53-7051.00,3.553352192814266,0.6484807570902295,Number Facility,2.25,0.5461165048543689
53-7061.00,3.459948454467785,0.5420865758951907,Number Facility,1.12,0.2718446601941748
53-7062.00,3.6880193394566776,0.5521289290655195,Number Facility,1.88,0.45631067961165045
53-7062.04,3.4877561815268865,0.5109715846418963,Number Facility,1.5,0.3640776699029126
53-7063.00,3.27081313319557,0.6186776828678227,Number Facility,2.0,0.4854368932038835
53-7064.00,3.471481183589022,0.5508831144918137,Number Facility,1.38,0.3349514563106796
53-7065.00,4.124346380278373,0.403295863973908,Number Facility,2.0,0.4854368932038835
53-7071.00,3.0986541445079427,0.4122499465894724,Number Facility,2.12,0.5145631067961165
53-7072.00,3.0815374494637373,0.4588735285123837,Number Facility,2.75,0.6674757281553398
53-7073.00,3.0982753882185143,0.4736889539875402,Number Facility,1.62,0.3932038834951456
53-7081.00,3.6579984192894974,0.3672869718198563,Number Facility,0.0,0.0
53-7121.00,3.295457758696182,0.5040579686233991,Number Facility,2.12,0.5145631067961165
11-1011.00,0.0432880374740697,0.428554446147045,Mathematical Reasoning,3.75,0.9101941747572815
11-1011.03,0.7319711650522066,0.5689972886910015,Mathematical Reasoning,3.0,0.7281553398058253
11-1021.00,6.009418790413957,0.2249623046912035,Mathematical Reasoning,3.12,0.7572815533980582
