occupation_id_onet,n_tasks_used,within_occupation_task_spread__mean_dist_to_occ_center,within_occupation_task_spread__median_dist_to_occ_center,within_occupation_task_spread__rt_weighted_mean_dist_to_occ_center,occupation_title,job_family,nearest_neighbor_sanity__share_of_10_nearest_occupations_in_same_job_family
19-4051.02,16,0.1342269395210499,0.12748889826467263,0.13401078345930093,Nuclear Monitoring Technicians,"Life, Physical, and Social Science",0.2
19-4061.00,22,0.11748295529542857,0.10889728306559293,0.1231420659939442,Social Science Research Assistants,"Life, Physical, and Social Science",0.0
19-4071.00,20,0.11457704831295049,0.10851457874095843,0.11696375258913283,Forest and Conservation Technicians,"Life, Physical, and Social Science",0.0
19-4092.00,24,0.10614330592054107,0.0922249056552428,0.10787339505696637,Forensic Science Technicians,"Life, Physical, and Social Science",0.0
19-4099.01,26,0.11559241555507405,0.09853291318066063,0.11722531218005385,Quality Control Analysts,"Life, Physical, and Social Science",0.2
19-4099.03,18,0.12954213747420082,0.13601109291566565,0.12847433738052003,Remote Sensing Technicians,"Life, Physical, and Social Science",0.1
19-5011.00,22,0.1335714039121521,0.13902395618924965,0.1302827282413333,Occupational Health and Safety Specialists,"Life, Physical, and Social Science",0.4
19-5012.00,26,0.14733017640103188,0.15169714442919235,0.14166362512464228,Occupational Health and Safety Technicians,"Life, Physical, and Social Science",0.2
21-1011.00,23,0.1031812752037622,0.09437679133237233,0.10094615720726742,Substance Abuse and Behavioral Disorder Counselors,Community and Social Service,0.6
21-1012.00,35,0.08613100603718528,0.07767242572875559,0.08481253930512435,"Educational, Guidance, and Career Counselors and Advisors",Community and Social Service,0.0
21-1013.00,15,0.09493284840532086,0.07586875213663803,0.08762416090768997,Marriage and Family Therapists,Community and Social Service,0.6
21-1014.00,27,0.0943203299992479,0.08825297900941598,0.09412429456891394,Mental Health Counselors,Community and Social Service,0.6
21-1015.00,17,0.10729285675829961,0.08527341237864605,0.1045126277266002,Rehabilitation Counselors,Community and Social Service,0.1
21-1021.00,21,0.09460398912478576,0.08244298193955421,0.09060086646394529,"Child, Family, and School Social Workers",Community and Social Service,0.4
21-1022.00,17,0.10059518994167757,0.10690786343223624,0.10069475999096278,Healthcare Social Workers,Community and Social Service,0.6
21-1023.00,13,0.08868384402864504,0.08791625543709072,0.08744021239903511,Mental Health and Substance Abuse Social Workers,Community and Social Service,0.6
21-1091.00,16,0.09295707737281324,0.08066652203344934,0.09249021123181173,Health Education Specialists,Community and Social Service,0.4
21-1092.00,21,0.08633780323111198,0.08478043010615588,0.08783338564158491,Probation Officers and Correctional Treatment Specialists,Community and Social Service,0.0
21-1093.00,19,0.11907090275973072,0.10493139071163844,0.11419548636451039,Social and Human Service Assistants,Community and Social Service,0.0
21-1094.00,28,0.10949574702806686,0.11370193761350142,0.10285647692419324,Community Health Workers,Community and Social Service,0.6
21-2011.00,21,0.06692953484630426,0.06568547498037074,0.06636904193477823,Clergy,Community and Social Service,0.0
21-2021.00,19,0.07566998530323962,0.07170246182741209,0.0775989049179122,"Directors, Religious Activities and Education",Community and Social Service,0.0
23-1011.00,22,0.09292789894594482,0.09573266052800114,0.09139499588325538,Lawyers,Legal,0.0
23-1012.00,18,0.1024639006880424,0.11344967849133629,0.09293114834183132,Judicial Law Clerks,Legal,0.1
23-1021.00,14,0.10937846038390923,0.09811567699193743,0.10768511487099681,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.0
23-1022.00,20,0.1032651745899785,0.10490273057829136,0.09667545662085554,"Arbitrators, Mediators, and Conciliators",Legal,0.0
23-1023.00,21,0.0830612375404432,0.07264304910999632,0.08363102411439863,"Judges, Magistrate Judges, and Magistrates",Legal,0.1
23-2011.00,12,0.10964466358408913,0.09751787983515492,0.1171662209231771,Paralegals and Legal Assistants,Legal,0.0
23-2093.00,16,0.07519786142295867,0.0723309518425711,0.07555991009860769,"Title Examiners, Abstractors, and Searchers",Legal,0.0
25-1011.00,25,0.12353604739229483,0.11146088182590358,0.12257957015915769,"Business Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1021.00,26,0.13493981190646234,0.1233688761888012,0.13125429709289618,"Computer Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1022.00,23,0.12323160026493864,0.11775214401409749,0.1251850661173284,"Mathematical Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1031.00,22,0.13942909351940622,0.128480013319823,0.13775811002058555,"Architecture Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1032.00,24,0.1468453100363851,0.1447416606676242,0.148079185608235,"Engineering Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1041.00,23,0.13633086538696426,0.12828863344485875,0.13478579350061287,"Agricultural Sciences Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1042.00,27,0.1451839378090473,0.1352524511529485,0.13957997296453628,"Biological Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1043.00,25,0.1343815263349904,0.13300598205948172,0.13446509965842438,"Forestry and Conservation Science Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1051.00,26,0.1406655975563244,0.13988241253903105,0.13659418838368284,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1052.00,28,0.1370144411350124,0.1324012903631852,0.1343882614203131,"Chemistry Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1053.00,25,0.13680349880398635,0.1312683599021941,0.13444347271108661,"Environmental Science Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1054.00,24,0.14981946794616577,0.13171486715670644,0.14399397214165988,"Physics Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1061.00,27,0.13439140859095935,0.13373663452057763,0.13345379705733704,"Anthropology and Archeology Teachers, Postsecondary",Educational Instruction and Library,0.8
25-1062.00,23,0.1292246850459828,0.12453054050022833,0.12532253077596353,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1063.00,22,0.13508077536210597,0.12782334500430828,0.13151440855472546,"Economics Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1064.00,25,0.14574989824129014,0.1373697315082659,0.14013325205378552,"Geography Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1065.00,22,0.1314392653062896,0.12858239168298097,0.12772335246881805,"Political Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1066.00,29,0.12381567469589437,0.1164729235156433,0.12408465572581112,"Psychology Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1067.00,24,0.12933339384082881,0.12170288544608754,0.1264686007527443,"Sociology Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1071.00,22,0.12108115260841461,0.1150496053900064,0.12292651180793016,"Health Specialties Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1072.00,29,0.12352266767028965,0.12238155213644088,0.12109297338021817,"Nursing Instructors and Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1081.00,24,0.12744531837307108,0.12288614074299849,0.12330396203921794,"Education Teachers, Postsecondary",Educational Instruction and Library,0.9
25-1082.00,25,0.1276789514372605,0.12683541748969596,0.12581747909550864,"Library Science Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1111.00,23,0.12999673026658987,0.12556961654987553,0.12615895250264325,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1112.00,23,0.1287885822248351,0.11828624506899749,0.12387467774100837,"Law Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1113.00,24,0.1305509321989233,0.12149493162141806,0.126037145034382,"Social Work Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1121.00,28,0.13886387817893378,0.11792498976528118,0.133513545337314,"Art, Drama, and Music Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1122.00,22,0.1322407173488498,0.12738901441744413,0.12847644881234252,"Communications Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1123.00,33,0.11996835612111993,0.114299783346624,0.11619151742877691,"English Language and Literature Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1124.00,24,0.10987257479790209,0.10291012002200536,0.111280743572153,"Foreign Language and Literature Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1125.00,25,0.12792104000702506,0.12293096919008199,0.12894718020438858,"History Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1126.00,22,0.11952009211382557,0.11211745294816527,0.1197536531765577,"Philosophy and Religion Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1192.00,23,0.13437556367764825,0.1295707245967851,0.13237874048087067,"Family and Consumer Sciences Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1193.00,23,0.12767086572942188,0.1257578071294677,0.12733879067718615,"Recreation and Fitness Studies Teachers, Postsecondary",Educational Instruction and Library,1.0
25-1194.00,20,0.11973830417115987,0.10384049161261272,0.11958453576240395,"Career/Technical Education Teachers, Postsecondary",Educational Instruction and Library,0.2
25-2011.00,34,0.10612402573347243,0.08650782038521715,0.104621720238415,"Preschool Teachers, Except Special Education",Educational Instruction and Library,0.8
25-2012.00,37,0.10377713614281182,0.10625073012783703,0.10348405485331749,"Kindergarten Teachers, Except Special Education",Educational Instruction and Library,0.9
25-2021.00,38,0.09984887442886096,0.09064004100175997,0.10061440523011349,"Elementary School Teachers, Except Special Education",Educational Instruction and Library,0.9
25-2022.00,35,0.09858492938468318,0.0925417152625202,0.09888752838585231,"Middle School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library,0.9
25-2023.00,31,0.09798419352577022,0.09463419378220235,0.09788943560851546,"Career/Technical Education Teachers, Middle School",Educational Instruction and Library,0.9
25-2031.00,32,0.10304527161355674,0.0973560152062411,0.10176168994461152,"Secondary School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library,1.0
25-2032.00,33,0.10685819457434355,0.1087122580291023,0.10630232031857093,"Career/Technical Education Teachers, Secondary School",Educational Instruction and Library,0.9
25-2051.00,36,0.11377306570643077,0.11380470189128347,0.1132637127959362,"Special Education Teachers, Preschool",Educational Instruction and Library,0.8
25-2056.00,30,0.10417339643033861,0.1093986490389806,0.10422194972427454,"Special Education Teachers, Elementary School",Educational Instruction and Library,0.6
25-2057.00,40,0.10304364260285284,0.09981247098690973,0.10441795816396025,"Special Education Teachers, Middle School",Educational Instruction and Library,1.0
25-2058.00,40,0.10491000900013218,0.10368575544208972,0.10312345647908466,"Special Education Teachers, Secondary School",Educational Instruction and Library,1.0
25-2059.01,20,0.0910629196128858,0.07838872421893835,0.0916139901803782,Adapted Physical Education Specialists,Educational Instruction and Library,0.2
25-3011.00,37,0.09482230694935818,0.08563348760647022,0.09451041252599726,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Educational Instruction and Library,1.0
25-3021.00,30,0.09884914986003521,0.0849092065983168,0.09949393778004548,Self-Enrichment Teachers,Educational Instruction and Library,1.0
25-3031.00,18,0.08438172489725744,0.0793847449150924,0.08479159542055191,"Substitute Teachers, Short-Term",Educational Instruction and Library,0.4
25-3041.00,19,0.07791132021122499,0.07766116694449002,0.07631459844726028,Tutors,Educational Instruction and Library,1.0
25-4011.00,13,0.09547526193239585,0.10437306652358609,0.09472430525877464,Archivists,Educational Instruction and Library,0.0
25-4012.00,15,0.14118524404683536,0.1357341168810323,0.13835907358336985,Curators,Educational Instruction and Library,0.2
25-4013.00,24,0.15981163468660972,0.18452950569417367,0.1593232326865303,Museum Technicians and Conservators,Educational Instruction and Library,0.0
25-4022.00,28,0.1334264026260127,0.13564318052840596,0.13300893375934336,Librarians and Media Collections Specialists,Educational Instruction and Library,0.0
25-4031.00,31,0.12277965858537074,0.12126886993864013,0.12237254136509859,Library Technicians,Educational Instruction and Library,0.0
25-9021.00,15,0.1400660323732424,0.14187655896523055,0.13861520335147087,Farm and Home Management Educators,Educational Instruction and Library,0.0
25-9031.00,13,0.10406359690631958,0.10683140306947979,0.10206385111926719,Instructional Coordinators,Educational Instruction and Library,0.4
25-9042.00,28,0.12480134703873609,0.119091606022729,0.1186758774746087,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Educational Instruction and Library,0.3
25-9043.00,30,0.11057203822248281,0.11072908079397525,0.10745057773516452,"Teaching Assistants, Special Education",Educational Instruction and Library,0.3
25-9044.00,20,0.1047286612121185,0.10224514727612914,0.09528740742740943,"Teaching Assistants, Postsecondary",Educational Instruction and Library,0.5
27-1011.00,16,0.10473376216334451,0.08739078510682487,0.10392686501265513,Art Directors,"Arts, Design, Entertainment, Sports, and Media",0.2
27-1012.00,16,0.1542361966581021,0.15383271674583193,0.1555168595444575,Craft Artists,"Arts, Design, Entertainment, Sports, and Media",0.3
27-1013.00,28,0.12956729564505146,0.11969188299778995,0.12258096413002466,"Fine Artists, Including Painters, Sculptors, and Illustrators","Arts, Design, Entertainment, Sports, and Media",0.0
27-1014.00,13,0.08147421057007796,0.06433173005212384,0.07815713582051384,Special Effects Artists and Animators,"Arts, Design, Entertainment, Sports, and Media",0.2
27-1021.00,17,0.14699578661179857,0.11576339284865941,0.14040881995807816,Commercial and Industrial Designers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1022.00,20,0.11813737413756117,0.12354714643338863,0.11683109384884854,Fashion Designers,"Arts, Design, Entertainment, Sports, and Media",0.3
27-1023.00,15,0.12052407265389395,0.13001724956111738,0.12020412837136836,Floral Designers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1024.00,19,0.10983371788394669,0.09447516798637091,0.10778582107422684,Graphic Designers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-1025.00,16,0.1130053209150957,0.11102164290019537,0.11186441217477944,Interior Designers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-1026.00,24,0.12805606875032172,0.12292153785184276,0.12654849353677725,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-1027.00,27,0.11453882877537717,0.10513456207503458,0.1138016052938572,Set and Exhibit Designers,"Arts, Design, Entertainment, Sports, and Media",0.3
27-2011.00,18,0.07578026438948222,0.058331122112738984,0.06691590391954964,Actors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2012.00,27,0.09355407700685393,0.07385551585344989,0.09410155836356943,Producers and Directors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2012.03,23,0.13117710029554064,0.12412757432617998,0.1306900593357043,Media Programming Directors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2012.04,15,0.07844829104591253,0.07167392619216839,0.07648007079016671,Talent Directors,"Arts, Design, Entertainment, Sports, and Media",0.3
27-2012.05,15,0.12070289980425969,0.10056702360295325,0.1258290938830683,Media Technical Directors/Managers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-2021.00,9,0.1132049458496105,0.08613385990979056,0.11355026640259247,Athletes and Sports Competitors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-2022.00,27,0.11364338640596722,0.10907149929524315,0.10957755791302226,Coaches and Scouts,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2023.00,16,0.1296810948668334,0.12695264910140097,0.13265262868416133,"Umpires, Referees, and Other Sports Officials","Arts, Design, Entertainment, Sports, and Media",0.2
27-2031.00,14,0.08079432167569801,0.046476408423459376,0.07644292217310908,Dancers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-2032.00,18,0.08056156145920365,0.07001454209041963,0.07986767022320887,Choreographers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-2041.00,28,0.09993799917977007,0.0844418407079317,0.09983163446229289,Music Directors and Composers,"Arts, Design, Entertainment, Sports, and Media",0.0
27-2042.00,27,0.07131842339606048,0.06248527584298722,0.07154342127500807,Musicians and Singers,"Arts, Design, Entertainment, Sports, and Media",0.2
27-3011.00,24,0.08084325762202856,0.06663882288395785,0.08131373020576556,Broadcast Announcers and Radio Disc Jockeys,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3031.00,18,0.10550057943379916,0.08896675169976653,0.10192645340682624,Public Relations Specialists,"Arts, Design, Entertainment, Sports, and Media",0.0
27-3041.00,21,0.07547530375180701,0.07799330377645607,0.07551080415998758,Editors,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3042.00,15,0.16110561827580275,0.16246924121819772,0.1571037754607045,Technical Writers,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3043.00,8,0.09762718327739282,0.09572096378912771,0.09438831834899038,Writers and Authors,"Arts, Design, Entertainment, Sports, and Media",0.0
27-3043.05,16,0.08597622419246537,0.10391331379219687,0.08202338089550548,"Poets, Lyricists and Creative Writers","Arts, Design, Entertainment, Sports, and Media",0.1
27-3091.00,17,0.10847734599786645,0.09407022517468709,0.10558921440300825,Interpreters and Translators,"Arts, Design, Entertainment, Sports, and Media",0.1
27-3092.00,14,0.07607201302750528,0.07819787612338419,0.07579256359571335,Court Reporters and Simultaneous Captioners,"Arts, Design, Entertainment, Sports, and Media",0.1
27-4011.00,29,0.12399881661870459,0.11140635257466731,0.12425507853376999,Audio and Video Technicians,"Arts, Design, Entertainment, Sports, and Media",0.2
27-4012.00,27,0.11342102721677759,0.09862655035692994,0.10189408650140214,Broadcast Technicians,"Arts, Design, Entertainment, Sports, and Media",0.4
27-4014.00,14,0.07308463163013491,0.054213231974813175,0.07180564706568983,Sound Engineering Technicians,"Arts, Design, Entertainment, Sports, and Media",0.3
27-4021.00,28,0.13239969802188659,0.12206727034437176,0.13060472056262845,Photographers,"Arts, Design, Entertainment, Sports, and Media",0.4
27-4031.00,21,0.11250671973891532,0.10610776965514289,0.10996039313316244,"Camera Operators, Television, Video, and Film","Arts, Design, Entertainment, Sports, and Media",0.2
27-4032.00,22,0.10671621697853836,0.11554161001123117,0.10392999025039826,Film and Video Editors,"Arts, Design, Entertainment, Sports, and Media",0.4
29-1011.00,11,0.1425320326652351,0.1550304828607291,0.14266798804845782,Chiropractors,Healthcare Practitioners and Technical,0.7
29-1021.00,20,0.14197410395129484,0.1445643035097462,0.14083792423160635,"Dentists, General",Healthcare Practitioners and Technical,0.2
29-1022.00,14,0.09043929921545904,0.08119864743605373,0.09625322484652335,Oral and Maxillofacial Surgeons,Healthcare Practitioners and Technical,0.2
29-1023.00,11,0.15253945685830778,0.14219872153720456,0.1518664350809495,Orthodontists,Healthcare Practitioners and Technical,0.2
29-1024.00,12,0.10756058434231902,0.08766454851658269,0.10922371531510502,Prosthodontists,Healthcare Practitioners and Technical,0.0
29-1031.00,28,0.120644563651209,0.12060535806769826,0.11757683921206949,Dietitians and Nutritionists,Healthcare Practitioners and Technical,0.3
29-1041.00,10,0.12244905544434279,0.10447801113437655,0.12244905544434279,Optometrists,Healthcare Practitioners and Technical,0.3
29-1051.00,20,0.1363107866109072,0.13860281628402132,0.13966917626925734,Pharmacists,Healthcare Practitioners and Technical,0.0
29-1071.00,12,0.11233184540634326,0.11122446918647819,0.11162764297863581,Physician Assistants,Healthcare Practitioners and Technical,0.7
29-1071.01,16,0.1172880601802527,0.1073450409015059,0.12247240254251872,Anesthesiologist Assistants,Healthcare Practitioners and Technical,0.4
29-1081.00,11,0.14037942042064402,0.13655928959756988,0.1376310810112524,Podiatrists,Healthcare Practitioners and Technical,0.2
29-1122.00,17,0.12172618400641741,0.12451191202556701,0.1216866064694548,Occupational Therapists,Healthcare Practitioners and Technical,0.4
29-1122.01,21,0.11599539055301765,0.10958001792453528,0.11572111508370568,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Healthcare Practitioners and Technical,0.2
29-1123.00,24,0.14688841671600172,0.14875684504858266,0.14486952012949447,Physical Therapists,Healthcare Practitioners and Technical,0.6
29-1124.00,22,0.13531339979659943,0.13984924281995076,0.13595370276729965,Radiation Therapists,Healthcare Practitioners and Technical,0.2
29-1125.00,11,0.07973208185755586,0.060575445953348114,0.08054585137883714,Recreational Therapists,Healthcare Practitioners and Technical,0.4
29-1126.00,22,0.13418147763217791,0.1222245300125287,0.13422447382747138,Respiratory Therapists,Healthcare Practitioners and Technical,0.3
29-1127.00,23,0.12110538963350068,0.12290151518741696,0.12081103275102742,Speech-Language Pathologists,Healthcare Practitioners and Technical,0.5
29-1128.00,25,0.1443508156614302,0.13417661507880974,0.14396424492129106,Exercise Physiologists,Healthcare Practitioners and Technical,0.1
29-1129.01,25,0.11747510763320569,0.09627893096050567,0.11604945046825593,Art Therapists,Healthcare Practitioners and Technical,0.5
29-1129.02,30,0.11026017126755353,0.10971427858221802,0.11042527829010272,Music Therapists,Healthcare Practitioners and Technical,0.4
29-1131.00,21,0.14394143290560926,0.1461948736832464,0.14535261708374173,Veterinarians,Healthcare Practitioners and Technical,0.6
29-1141.00,27,0.1209214830008975,0.10918503802060912,0.12004284484226647,Registered Nurses,Healthcare Practitioners and Technical,0.7
29-1141.01,27,0.1499222461113312,0.16545809072979192,0.15164799297547008,Acute Care Nurses,Healthcare Practitioners and Technical,0.6
29-1141.02,24,0.10812178337399951,0.09330704755028893,0.10318930978291017,Advanced Practice Psychiatric Nurses,Healthcare Practitioners and Technical,0.7
29-1141.03,29,0.14944722763883633,0.1365284607935708,0.14861848970369126,Critical Care Nurses,Healthcare Practitioners and Technical,0.3
29-1141.04,30,0.10657097377609594,0.09143298694793528,0.10571458486638806,Clinical Nurse Specialists,Healthcare Practitioners and Technical,0.3
29-1151.00,24,0.12496001601410621,0.10595447601480958,0.12476398132570145,Nurse Anesthetists,Healthcare Practitioners and Technical,0.5
29-1161.00,21,0.11963277584801155,0.12684527020138578,0.11839992364755561,Nurse Midwives,Healthcare Practitioners and Technical,0.1
29-1171.00,27,0.08948221314060358,0.08456338727325648,0.08900662104195216,Nurse Practitioners,Healthcare Practitioners and Technical,0.6
29-1181.00,22,0.12743586083600905,0.12146102235215739,0.12748480981671514,Audiologists,Healthcare Practitioners and Technical,0.5
29-1211.00,18,0.11734707222683428,0.09220285698838504,0.11230728587147858,Anesthesiologists,Healthcare Practitioners and Technical,0.3
29-1213.00,18,0.1190959469063851,0.11910088068908278,0.11560132975493771,Dermatologists,Healthcare Practitioners and Technical,0.7
29-1214.00,17,0.11732999133127009,0.12201043515582118,0.11732999133127009,Emergency Medicine Physicians,Healthcare Practitioners and Technical,0.6
29-1215.00,12,0.10711094994927617,0.11419751544665654,0.10288168348946466,Family Medicine Physicians,Healthcare Practitioners and Technical,0.4
29-1216.00,19,0.11094620671787529,0.09311157174729225,0.1011625169945004,General Internal Medicine Physicians,Healthcare Practitioners and Technical,0.4
29-1217.00,24,0.1002840438776541,0.1046902747829149,0.10211382423146467,Neurologists,Healthcare Practitioners and Technical,0.4
29-1218.00,15,0.12502682570145193,0.13443335047227972,0.11922507370073708,Obstetricians and Gynecologists,Healthcare Practitioners and Technical,0.4
29-1221.00,17,0.1251791620829301,0.1029521552694673,0.10989060976329224,"Pediatricians, General",Healthcare Practitioners and Technical,0.5
29-1222.00,19,0.10151703918140977,0.0971179844148115,0.10170798244533948,"Physicians, Pathologists",Healthcare Practitioners and Technical,0.0
29-1223.00,12,0.10990639373710202,0.10563836501150846,0.11039074155806,Psychiatrists,Healthcare Practitioners and Technical,0.6
29-1224.00,17,0.09409627102118895,0.0866175297960889,0.0949188561835458,Radiologists,Healthcare Practitioners and Technical,0.1
29-1229.01,16,0.11270848210219807,0.1175960391403871,0.11108650098188198,Allergists and Immunologists,Healthcare Practitioners and Technical,0.6
29-1229.02,14,0.08757033382754771,0.06455911582491015,0.08740959889995265,Hospitalists,Healthcare Practitioners and Technical,0.0
29-1229.03,14,0.1291799268714933,0.12411654113952635,0.1293545713943912,Urologists,Healthcare Practitioners and Technical,0.3
29-1229.04,15,0.10048985592995453,0.08853489845468028,0.09709733781363274,Physical Medicine and Rehabilitation Physicians,Healthcare Practitioners and Technical,0.3
29-1229.05,15,0.10683619411309137,0.09770927967391398,0.10693404999216874,Preventive Medicine Physicians,Healthcare Practitioners and Technical,0.0
29-1229.06,27,0.08868681684984311,0.09314397043835775,0.08856523287341864,Sports Medicine Physicians,Healthcare Practitioners and Technical,0.3
29-1241.00,18,0.11160103669399543,0.12474610155849244,0.10989360232465162,"Ophthalmologists, Except Pediatric",Healthcare Practitioners and Technical,0.7
29-1291.00,18,0.12142133930360373,0.1277675195505832,0.12069563778914433,Acupuncturists,Healthcare Practitioners and Technical,0.4
29-1292.00,16,0.13253210472022073,0.14193495622525037,0.1307956043048278,Dental Hygienists,Healthcare Practitioners and Technical,0.2
29-1299.01,20,0.12997572781490724,0.118219904786856,0.1271216991331617,Naturopathic Physicians,Healthcare Practitioners and Technical,0.7
29-1299.02,16,0.10486772958807469,0.10502323658672111,0.10554693762593567,Orthoptists,Healthcare Practitioners and Technical,0.3
29-2011.00,15,0.12733389814757703,0.12241900282337621,0.12753969077845062,Medical and Clinical Laboratory Technologists,Healthcare Practitioners and Technical,0.0
29-2011.01,30,0.10641117920138243,0.09210857829180713,0.10432414076996413,Cytogenetic Technologists,Healthcare Practitioners and Technical,0.3
29-2011.02,13,0.09659639618466345,0.09625430229646327,0.09686111852467043,Cytotechnologists,Healthcare Practitioners and Technical,0.3
29-2011.04,16,0.13365183605321687,0.11835871871051704,0.1299124674762199,Histotechnologists,Healthcare Practitioners and Technical,0.3
29-2012.00,13,0.14548795927558544,0.14564390415153058,0.1432030947612891,Medical and Clinical Laboratory Technicians,Healthcare Practitioners and Technical,0.0
29-2012.01,8,0.08008851455666403,0.08186669215135957,0.07910867801485781,Histology Technicians,Healthcare Practitioners and Technical,0.0
29-2031.00,21,0.11590823058584755,0.10689021822253787,0.11977085418276089,Cardiovascular Technologists and Technicians,Healthcare Practitioners and Technical,0.3
29-2032.00,20,0.13900006194163222,0.14059649393179818,0.13787411331292218,Diagnostic Medical Sonographers,Healthcare Practitioners and Technical,0.2
29-2033.00,17,0.10124872194606505,0.09951431452034838,0.10145354341593331,Nuclear Medicine Technologists,Healthcare Practitioners and Technical,0.2
29-2034.00,27,0.11758767353909289,0.1099614823175987,0.11908696985284502,Radiologic Technologists and Technicians,Healthcare Practitioners and Technical,0.1
29-2035.00,24,0.1302215887124677,0.12175243694834671,0.12875277823829603,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical,0.5
29-2036.00,19,0.11429147355332842,0.0986415159963566,0.10883393903594048,Medical Dosimetrists,Healthcare Practitioners and Technical,0.3
29-2051.00,13,0.11246597813024634,0.09309162376625528,0.11210627307591246,Dietetic Technicians,Healthcare Practitioners and Technical,0.5
29-2052.00,21,0.10631525639207777,0.10144562438691493,0.10693063506836983,Pharmacy Technicians,Healthcare Practitioners and Technical,0.0
29-2053.00,16,0.1009693237537209,0.0897229299085905,0.10275758474624627,Psychiatric Technicians,Healthcare Practitioners and Technical,0.0
29-2055.00,16,0.11496948670212528,0.10421695010558919,0.11560531991692521,Surgical Technologists,Healthcare Practitioners and Technical,0.1
29-2056.00,31,0.12396597983448576,0.1063013903313455,0.12495236426297228,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,0.1
29-2057.00,20,0.13767496446926145,0.14461954486145895,0.13580724763934843,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,0.2
29-2061.00,22,0.1286796226044945,0.12261587377975325,0.12875828654860894,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,0.1
29-2081.00,21,0.15966709645348068,0.1671875744164572,0.15905474747553247,"Opticians, Dispensing",Healthcare Practitioners and Technical,0.0
29-2091.00,15,0.16504147104161648,0.1616169550666781,0.16231520043375353,Orthotists and Prosthetists,Healthcare Practitioners and Technical,0.3
29-2092.00,11,0.12454420885292357,0.08637217516858689,0.13384322064164325,Hearing Aid Specialists,Healthcare Practitioners and Technical,0.3
29-2099.01,16,0.13788143299496378,0.12403569947336801,0.13831199088406404,Neurodiagnostic Technologists,Healthcare Practitioners and Technical,0.1
29-2099.05,31,0.11235077764782335,0.09390792431482639,0.11549425919940469,Ophthalmic Medical Technologists,Healthcare Practitioners and Technical,0.3
