skill,theta_rad,theta_deg,intensity_norm01
Instructing,2.775073510670984,159.0,0.02018621447168165
Instructing,2.7838001569309556,159.5,0.020218773487932325
Instructing,2.792526803190927,160.0,0.020256896161704865
Instructing,2.8012534494508987,160.5,0.020300159987488842
Instructing,2.8099800957108707,161.0,0.020348164130234752
Instructing,2.8187067419708423,161.5,0.020400528211021146
Instructing,2.827433388230814,162.0,0.02045689107814403
Instructing,2.8361600344907854,162.5,0.020516909579893196
Instructing,2.8448866807507573,163.0,0.0205802573545672
Instructing,2.853613327010729,163.5,0.020646623652400956
Instructing,2.8623399732707004,164.0,0.020715712203044058
Instructing,2.871066619530672,164.5,0.020787240141046413
Instructing,2.8797932657906435,165.0,0.020860937000493577
Instructing,2.8885199120506155,165.5,0.020936543788500187
Instructing,2.897246558310587,166.0,0.021013812145735392
Instructing,2.9059732045705586,166.5,0.021092503600533472
Instructing,2.91469985083053,167.0,0.021172388921458642
Instructing,2.923426497090502,167.5,0.02125324757146198
Instructing,2.9321531433504737,168.0,0.021334867265014816
Instructing,2.9408797896104453,168.5,0.021417043627845727
Instructing,2.949606435870417,169.0,0.021499579957171097
Instructing,2.9583330821303884,169.5,0.0215822870786134
Instructing,2.9670597283903604,170.0,0.021664983294368997
Instructing,2.975786374650332,170.5,0.021747494415639012
Instructing,2.9845130209103035,171.0,0.021829653870894708
Instructing,2.993239667170275,171.5,0.021911302880230188
Instructing,3.001966313430247,172.0,0.02199229068488055
Instructing,3.0106929596902186,172.5,0.022072474819967734
Instructing,3.01941960595019,173.0,0.022151721417695464
Instructing,3.0281462522101616,173.5,0.02222990552756008
Instructing,3.036872898470133,174.0,0.022306911439688746
Instructing,3.045599544730105,174.5,0.02238263299716612
Instructing,3.0543261909900767,175.0,0.02245697388317304
Instructing,3.0630528372500483,175.5,0.022529847868938083
Instructing,3.07177948351002,176.0,0.022601179008895432
Instructing,3.080506129769992,176.5,0.02267090177004964
Instructing,3.0892327760299634,177.0,0.022738961083361386
Instructing,3.097959422289935,177.5,0.022805312305984638
Instructing,3.1066860685499065,178.0,0.02286992108438946
Instructing,3.115412714809878,178.5,0.02293276310978731
Instructing,3.12413936106985,179.0,0.022993823758818265
Instructing,3.1328660073298216,179.5,0.023053097614145854
Instructing,3.141592653589793,180.0,0.023110587861413377
Instructing,3.1503192998497647,180.5,0.023166305560925974
Instructing,3.1590459461097367,181.0,0.023220268794407962
Instructing,3.167772592369708,181.5,0.02327250168922345
Instructing,3.1764992386296798,182.0,0.023323033324509305
Instructing,3.1852258848896513,182.5,0.023371896525730105
Instructing,3.193952531149623,183.0,0.023419126556192604
Instructing,3.202679177409595,183.5,0.02346475971602742
Instructing,3.2114058236695664,184.0,0.02350883186102801
Instructing,3.220132469929538,184.5,0.02355137685550549
Instructing,3.2288591161895095,185.0,0.023592424974944664
Instructing,3.2375857624494815,185.5,0.023632001275706575
Instructing,3.246312408709453,186.0,0.023670123950293644
Instructing,3.2550390549694246,186.5,0.02370680268775035
Instructing,3.263765701229396,187.0,0.02374203705959878
Instructing,3.2724923474893677,187.5,0.0237758149522856
Instructing,3.2812189937493397,188.0,0.02380811106743097
Instructing,3.2899456400093112,188.5,0.023838885511211307
Instructing,3.2986722862692828,189.0,0.023868082493966783
Instructing,3.3073989325292543,189.5,0.023895629160598744
Instructing,3.3161255787892263,190.0,0.023921434571511198
Instructing,3.324852225049198,190.5,0.023945388852756846
Instructing,3.3335788713091694,191.0,0.02396736253267998
Instructing,3.342305517569141,191.5,0.023987206080717017
Instructing,3.351032163829113,192.00000000000003,0.024004749662134534
Instructing,3.3597588100890845,192.5,0.024019803120373846
Instructing,3.368485456349056,193.0,0.024032156196352447
Instructing,3.3772121026090276,193.5,0.024041578991570268
Instructing,3.385938748868999,194.0,0.02404782267921175
Instructing,3.394665395128971,194.5,0.024050620464654966
Instructing,3.4033920413889427,195.0,0.024049688793926573
Instructing,3.4121186876489142,195.5,0.024044728805715884
Instructing,3.420845333908886,196.0,0.02403542801961442
Instructing,3.429571980168858,196.50000000000003,0.024021462250321028
Instructing,3.4382986264288293,197.0,0.024002497734680415
Instructing,3.447025272688801,197.5,0.02397819345564746
Instructing,3.4557519189487724,198.0,0.023948203644623287
Instructing,3.464478565208744,198.5,0.023912180441132233
Instructing,3.473205211468716,199.0,0.023869776686532822
Instructing,3.4819318577286875,199.5,0.023820648826415596
Instructing,3.490658503988659,200.0,0.023764459894563095
Instructing,3.4993851502486306,200.5,0.023700882549862693
Instructing,3.5081117965086026,201.00000000000003,0.023629602136390215
Instructing,3.516838442768574,201.5,0.023550319736044975
Instructing,3.5255650890285457,202.0,0.02346275518262618
Instructing,3.5342917352885173,202.5,0.02336665000611046
Instructing,3.543018381548489,203.0,0.023261770276124312
Instructing,3.551745027808461,203.5,0.023147909314206336
Instructing,3.5604716740684323,204.0,0.0230248902454168
Instructing,3.569198320328404,204.5,0.02289256836117117
Instructing,3.5779249665883754,205.0,0.022750833266832016
Instructing,3.5866516128483474,205.50000000000003,0.022599610789577326
Instructing,3.595378259108319,206.0,0.022438864624346952
Instructing,3.6041049053682905,206.5,0.02226859769822844
Instructing,3.612831551628262,207.0,0.022088853236448228
Instructing,3.6215581978882336,207.5,0.021899715516151948
Instructing,3.6302848441482056,208.0,0.021701310297350285
Instructing,3.639011490408177,208.5,0.021493804923739084
Instructing,3.6477381366681487,209.0,0.02127740808952981
Instructing,3.6564647829281203,209.5,0.021052369271913306
Instructing,3.6651914291880923,210.00000000000003,0.02081897783227666
Instructing,3.673918075448064,210.5,0.02057756179276359
Instructing,3.6826447217080354,211.0,0.020328486298168625
Instructing,3.691371367968007,211.5,0.020072151776442494
Instructing,3.7000980142279785,212.0,0.019808991814223305
Instructing,3.7088246604879505,212.5,0.01953947076675723
Instructing,3.717551306747922,213.0,0.019264081124298067
Instructing,3.7262779530078936,213.5,0.01898334065954632
Instructing,3.735004599267865,214.0,0.018697789382878232
Instructing,3.743731245527837,214.50000000000003,0.018407986333995496
Instructing,3.7524578917878086,215.0,0.018114506240181866
Instructing,3.76118453804778,215.5,0.01781793607256216
Instructing,3.7699111843077517,216.0,0.017518871532616106
Instructing,3.7786378305677233,216.5,0.01721791350169099
Instructing,3.7873644768276953,217.0,0.0169156644863864
Instructing,3.796091123087667,217.5,0.016612725092449886
Instructing,3.8048177693476384,218.0,0.01630969055923123
Instructing,3.81354441560761,218.5,0.016007147385807767
Instructing,3.822271061867582,219.00000000000003,0.015705670078626263
Instructing,3.8309977081275535,219.5,0.015405818048929008
Instructing,3.839724354387525,220.0,0.015108132686363495
Instructing,3.8484510006474966,220.5,0.014813134633044067
Instructing,3.857177646907468,221.0,0.014521321279965162
Instructing,3.86590429316744,221.5,0.014233164505093598
Instructing,3.8746309394274117,222.0,0.013949108669720444
Instructing,3.883357585687383,222.5,0.013669568886768868
Instructing,3.8920842319473548,223.0,0.013394929571765284
Instructing,3.9008108782073267,223.50000000000003,0.013125543284124236
Instructing,3.9095375244672983,224.0,0.012861729863308326
Instructing,3.91826417072727,224.5,0.012603775861337983
Instructing,3.9269908169872414,225.0,0.012351934270077223
Instructing,3.935717463247213,225.5,0.012106424538744854
Instructing,3.944444109507185,226.0,0.011867432874226088
Instructing,3.9531707557671565,226.5,0.011635112814020321
Instructing,3.961897402027128,227.0,0.011409586059082301
Instructing,3.9706240482870996,227.5,0.011190943551423601
Instructing,3.9793506945470716,228.00000000000003,0.01097924677916133
Instructing,3.988077340807043,228.5,0.010774529289752175
Instructing,3.9968039870670147,229.0,0.010576798390448025
Instructing,4.005530633326987,229.50000000000003,0.010386037013570925
Instructing,4.014257279586958,230.0,0.010202205723037743
Instructing,4.02298392584693,230.5,0.010025244837678702
Instructing,4.031710572106901,230.99999999999997,0.00985507664629204
Instructing,4.040437218366873,231.5,0.009691607689059722
Instructing,4.049163864626845,232.00000000000003,0.009534731079916217
Instructing,4.057890510886816,232.5,0.009384328844706346
Instructing,4.066617157146788,233.0,0.009240274250482312
Instructing,4.075343803406759,233.49999999999997,0.009102434102063479
Instructing,4.084070449666731,234.0,0.008970670982999425
Instructing,4.092797095926703,234.50000000000003,0.00884484541932542
Instructing,4.101523742186674,235.0,0.008724817945956186
Instructing,4.110250388446646,235.5,0.008610451057213937
Instructing,4.118977034706618,236.00000000000003,0.008501611024804324
Instructing,4.127703680966589,236.5,0.008398169568517471
Instructing,4.136430327226561,237.00000000000003,0.008300005367016956
Instructing,4.145156973486532,237.49999999999997,0.008207005398260752
Instructing,4.153883619746504,238.0,0.008119066101349258
Instructing,4.162610266006476,238.50000000000003,0.008036094353891948
Instructing,4.171336912266447,239.0,0.007958008261296622
Instructing,4.180063558526419,239.5,0.007884737756691167
Instructing,4.1887902047863905,239.99999999999997,0.007816225012459111
Instructing,4.1975168510463625,240.5,0.007752424666583485
Instructing,4.2062434973063345,241.00000000000003,0.007693303869125257
Instructing,4.214970143566306,241.5,0.007638842156189144
Instructing,4.223696789826278,242.0,0.007589031160632006
Instructing,4.232423436086249,242.49999999999997,0.0075438741705259665
Instructing,4.241150082346221,243.0,0.007503385547983943
Instructing,4.249876728606193,243.50000000000003,0.007467590022374086
Instructing,4.258603374866164,244.0,0.007436521873177339
Instructing,4.267330021126136,244.5,0.007410224018769783
Instructing,4.276056667386108,245.00000000000003,0.007388747028228913
Instructing,4.284783313646079,245.5,0.007372148073865404
Instructing,4.293509959906051,246.00000000000003,0.0073604898425649636
Instructing,4.302236606166022,246.49999999999997,0.007353839424188539
Instructing,4.310963252425994,247.0,0.007352267195224148
Instructing,4.319689898685966,247.50000000000003,0.007355845715614653
Instructing,4.328416544945937,248.0,0.007364648656208464
Instructing,4.337143191205909,248.5,0.00737874977360431
Instructing,4.34586983746588,248.99999999999997,0.007398221948296427
Instructing,4.354596483725852,249.5,0.00742313630098656
Instructing,4.363323129985824,250.00000000000003,0.007453561400728593
Instructing,4.372049776245795,250.5,0.007489562577226434
Instructing,4.380776422505767,251.0,0.007531201348134418
Instructing,4.389503068765738,251.49999999999997,0.00757853497063037
Instructing,4.39822971502571,252.0,0.007631616124865498
Instructing,4.406956361285682,252.50000000000003,0.007690492735161995
Instructing,4.4156830075456535,253.0,0.007755207933051415
Instructing,4.4244096538056255,253.5,0.007825800164444596
Instructing,4.4331363000655974,254.00000000000003,0.007902303441419421
Instructing,4.4418629463255686,254.5,0.007984747737327163
Instructing,4.4505895925855405,255.00000000000003,0.008073159522171613
Instructing,4.459316238845512,255.49999999999997,0.008167562433527807
Instructing,4.468042885105484,256.0,0.008267978076658123
Instructing,4.476769531365456,256.5,0.008374426945969482
Instructing,4.485496177625427,257.0,0.008486929458553586
Instructing,4.494222823885399,257.5,0.008605507089276564
Instructing,4.50294947014537,258.0,0.008730183595747943
Instructing,4.511676116405342,258.5,0.008860986320514129
Instructing,4.520402762665314,259.0,0.008997947556994956
Instructing,4.529129408925285,259.5,0.009141105965024725
Instructing,4.537856055185257,260.0,0.009290508021373
Instructing,4.546582701445229,260.50000000000006,0.009446209490311573
Instructing,4.5553093477052,261.0,0.00960827689916337
Instructing,4.564035993965172,261.5,0.009776789003815565
Instructing,4.572762640225143,262.0,0.009951838229401962
Instructing,4.581489286485115,262.5,0.010133532071755724
Instructing,4.590215932745087,263.0,0.010321994445795544
Instructing,4.598942579005058,263.5,0.010517366967733335
Instructing,4.60766922526503,264.0,0.010719810158868935
Instructing,4.616395871525001,264.5,0.0109295045597605
Instructing,4.625122517784973,265.0,0.011146651744719013
Instructing,4.633849164044945,265.5,0.011371475227859694
Instructing,4.642575810304916,266.0,0.011604221253345131
Instructing,4.651302456564888,266.5,0.011845159463959573
Instructing,4.6600291028248595,267.0,0.012094583443754138
Instructing,4.6687557490848315,267.5,0.01235281113218543
Instructing,4.6774823953448035,268.0,0.01262018510892362
Instructing,4.686209041604775,268.5,0.0128970727503228
Instructing,4.694935687864747,269.0,0.013183866260411911
Instructing,4.703662334124719,269.50000000000006,0.013480982581170252
Instructing,4.71238898038469,270.0,0.013788863188788579
Instructing,4.721115626644662,270.5,0.014107973784571851
Instructing,4.729842272904633,271.0,0.014438803891105157
Instructing,4.738568919164605,271.5,0.014781866366271545
Instructing,4.747295565424577,272.0,0.015137696849664943
Instructing,4.756022211684548,272.5,0.015506853157879625
Instructing,4.76474885794452,273.0,0.015889914647063238
Instructing,4.773475504204491,273.5,0.016287481562986202
Instructing,4.782202150464463,274.0,0.016700174400695385
Instructing,4.790928796724435,274.5,0.01712863329756773
Instructing,4.799655442984406,275.0,0.01757351748525394
Instructing,4.808382089244378,275.5,0.01803550482758222
Instructing,4.817108735504349,276.0,0.018515291472966603
Instructing,4.825835381764321,276.5,0.019013591651217247
Instructing,4.834562028024293,277.0,0.019531137645857694
Instructing,4.843288674284264,277.5,0.020068679974106038
Instructing,4.852015320544236,278.0,0.020626987807543268
Instructing,4.860741966804208,278.50000000000006,0.021206849667155143
Instructing,4.869468613064179,279.0,0.02180907442687237
Instructing,4.878195259324151,279.5,0.022434492659914637
Instructing,4.886921905584122,280.0,0.023083958362149364
Instructing,4.895648551844094,280.5,0.023758351086275817
Instructing,4.904375198104066,281.0,0.024458578519908288
Instructing,4.9131018443640375,281.5,0.02518557953953885
Instructing,4.9218284906240095,282.0,0.025940327770873878
Instructing,4.930555136883981,282.5,0.026723835684137807
Instructing,4.939281783143953,283.0,0.027537159250596455
Instructing,4.948008429403925,283.5,0.028381403183738788
Instructing,4.956735075663896,284.0,0.029257726785258818
Instructing,4.965461721923868,284.5,0.030167350412166935
Instructing,4.974188368183839,285.0,0.031111562577020236
Instructing,4.982915014443811,285.5,0.03209172768838589
Instructing,4.991641660703783,286.0,0.03310929443321553
Instructing,5.000368306963754,286.5,0.03416580479682947
Instructing,5.009094953223726,287.0,0.035262903709666386
Instructing,5.017821599483698,287.50000000000006,0.03640234930286851
Instructing,5.026548245743669,288.0,0.03758602374715586
Instructing,5.035274892003641,288.5,0.03881594464130779
Instructing,5.044001538263612,289.0,0.04009427690795314
Instructing,5.052728184523584,289.5,0.04142334514530896
Instructing,5.061454830783556,290.0,0.04280564637403068
Instructing,5.070181477043527,290.5,0.04424386310852164
Instructing,5.078908123303499,291.0,0.0457408766719339
Instructing,5.08763476956347,291.5,0.04729978066375875
Instructing,5.096361415823442,292.0,0.048923894478439055
Instructing,5.105088062083414,292.5,0.050616776762900925
Instructing,5.113814708343385,293.0,0.05238223869042961
Instructing,5.122541354603357,293.5,0.05422435691797767
Instructing,5.1312680008633285,294.0,0.056147486083922594
Instructing,5.1399946471233005,294.5,0.05815627069361173
Instructing,5.1487212933832724,295.0,0.060255656230846576
Instructing,5.1574479396432436,295.5,0.06245089932493785
Instructing,5.1661745859032155,296.0,0.06474757679520916
Instructing,5.1749012321631875,296.50000000000006,0.06715159338800632
Instructing,5.183627878423159,297.0,0.06966918801553008
Instructing,5.192354524683131,297.5,0.07230693830127932
Instructing,5.201081170943102,298.0,0.07507176323373743
Instructing,5.209807817203074,298.5,0.07797092372831158
Instructing,5.218534463463046,299.0,0.08101202089754708
Instructing,5.227261109723017,299.5,0.08420299183149048
Instructing,5.235987755982989,300.0,0.08755210269383852
Instructing,5.24471440224296,300.5,0.09106793894534555
Instructing,5.253441048502932,301.0,0.0947593925139933
Instructing,5.262167694762904,301.5,0.0986356457417065
Instructing,5.270894341022875,302.0,0.10270615195008771
Instructing,5.279620987282847,302.5,0.10698061248274228
Instructing,5.288347633542818,303.0,0.11146895009936407
Instructing,5.29707427980279,303.5,0.11618127861689116
Instructing,5.305800926062762,304.0,0.1211278687156633
Instructing,5.314527572322733,304.5,0.12631910985368994
Instructing,5.323254218582705,305.0,0.1317654682597334
Instructing,5.331980864842677,305.50000000000006,0.13747744100589396
Instructing,5.340707511102648,306.0,0.143465506192654
Instructing,5.34943415736262,306.5,0.14974006931369951
Instructing,5.358160803622591,307.0,0.15631140590415735
Instructing,5.366887449882563,307.5,0.16318960061396373
Instructing,5.375614096142535,308.0,0.1703844828875837
Instructing,5.3843407424025065,308.5,0.17790555947207676
Instructing,5.3930673886624785,309.0,0.18576194401710527
Instructing,5.40179403492245,309.5,0.19396228407262958
Instructing,5.410520681182422,310.0,0.2025146858323605
Instructing,5.419247327442394,310.5,0.21142663701301753
Instructing,5.427973973702365,311.0,0.2207049283007949
Instructing,5.436700619962337,311.5,0.23035557383653255
Instructing,5.445427266222308,312.0,0.24038373124953374
Instructing,5.45415391248228,312.5,0.2507936217862749
Instructing,5.462880558742252,313.0,0.2615884511137664
Instructing,5.471607205002223,313.5,0.27277033140772466
Instructing,5.480333851262195,314.0,0.2843402053622824
Instructing,5.489060497522167,314.50000000000006,0.29629777278029573
Instructing,5.497787143782138,315.0,0.30864142042091197
Instructing,5.50651379004211,315.5,0.32136815579335104
Instructing,5.515240436302081,316.0,0.33447354559246767
Instructing,5.523967082562053,316.5,0.34795165947220935
Instructing,5.532693728822025,317.0,0.36179501984701473
Instructing,5.541420375081996,317.5,0.3759945583984687
Instructing,5.550147021341968,318.0,0.3905395799445946
Instructing,5.558873667601939,318.5,0.4054177343020182
Instructing,5.567600313861911,319.0,0.4206149967367355
Instructing,5.576326960121883,319.5,0.4361156575571681
Instructing,5.585053606381854,320.0,0.45190232135389924
Instructing,5.593780252641826,320.5,0.4679559163338132
Instructing,5.602506898901797,321.0,0.48425571413270013
Instructing,5.611233545161769,321.5,0.5007793604200897
Instructing,5.619960191421741,322.0,0.517502916533332
Instructing,5.6286868376817125,322.5,0.5344009122956053
Instructing,5.6374134839416845,323.0,0.5514464100848832
Instructing,5.6461401302016565,323.50000000000006,0.5686110801288327
Instructing,5.654866776461628,324.0,0.5858652869049271
Instructing,5.6635934227216,324.5,0.6031781864264777
Instructing,5.672320068981571,325.0,0.6205178340948742
Instructing,5.681046715241543,325.5,0.6378513026971367
Instructing,5.689773361501515,326.0,0.6551448100267336
Instructing,5.698500007761486,326.5,0.6723638555059712
Instructing,5.707226654021458,327.0,0.6894733650909143
Instructing,5.715953300281429,327.5,0.7064378436460889
Instructing,5.724679946541401,328.0,0.7232215338873196
Instructing,5.733406592801373,328.5,0.7397885809078797
Instructing,5.742133239061344,329.0,0.7561032012271232
Instructing,5.750859885321316,329.5,0.7721298552326418
Instructing,5.759586531581287,330.0,0.7878334218279687
Instructing,5.768313177841259,330.5,0.8031793740488194
Instructing,5.777039824101231,331.0,0.8181339543724765
Instructing,5.785766470361202,331.5,0.8326643484181956
Instructing,5.794493116621174,332.0,0.8467388557217383
Instructing,5.803219762881146,332.50000000000006,0.8603270562649745
Instructing,5.811946409141117,333.0,0.8733999714522548
Instructing,5.820673055401089,333.5,0.8859302182489899
Instructing,5.82939970166106,334.0,0.8978921552347255
Instructing,5.838126347921032,334.5,0.9092620193728372
Instructing,5.846852994181004,335.0,0.9200180523613248
Instructing,5.8555796404409755,335.5,0.9301406155038612
Instructing,5.8643062867009474,336.0,0.9396122921263559
Instructing,5.8730329329609186,336.5,0.9484179766612492
Instructing,5.8817595792208905,337.0,0.9565449496285929
Instructing,5.8904862254808625,337.5,0.9639829378585537
Instructing,5.899212871740834,338.0,0.9707241594233069
Instructing,5.907939518000806,338.5,0.976763352875898
Instructing,5.916666164260777,339.0,0.9820977905282983
Instructing,5.925392810520749,339.5,0.9867272756390884
Instructing,5.934119456780721,340.0,0.9906541235214131
Instructing,5.942846103040692,340.5,0.9938831267226163
Instructing,5.951572749300664,341.0,0.996421504566657
Instructing,5.960299395560636,341.50000000000006,0.9982788374875128
Instructing,5.969026041820607,342.0,0.9994669867147695
Instructing,5.977752688080579,342.5,1.0
Instructing,5.98647933434055,343.0,0.9998940041929312
Instructing,5.995205980600522,343.5,0.9991670855884748
Instructing,6.003932626860494,344.0,0.9978391590682446
Instructing,6.012659273120465,344.5,0.9959318271520562
Instructing,6.021385919380437,345.0,0.9934682301552034
Instructing,6.030112565640408,345.5,0.9904728887151457
Instructing,6.03883921190038,346.0,0.9869715400059952
Instructing,6.047565858160352,346.5,0.982990969000346
Instructing,6.056292504420323,347.0,0.9785588361652163
Instructing,6.065019150680295,347.5,0.9737035029920053
Instructing,6.073745796940266,348.0,0.9684538567594324
Instructing,6.082472443200238,348.5,0.9628391359135814
Instructing,6.09119908946021,349.0,0.9568887574208125
Instructing,6.0999257357201815,349.5,0.9506321474078663
Instructing,6.1086523819801535,350.0,0.9440985763497104
Instructing,6.1173790282401255,350.50000000000006,0.9373170000002946
Instructing,6.126105674500097,351.0,0.9303159071853325
Instructing,6.134832320760069,351.5,0.9231231754905775
Instructing,6.14355896702004,352.0,0.915765935784889
Instructing,6.152285613280012,352.5,0.9082704464159134
Instructing,6.161012259539984,353.0,0.9006619778087595
Instructing,6.169738905799955,353.5,0.8929647080858267
Instructing,6.178465552059927,354.0,0.8852016302104087
Instructing,6.187192198319898,354.5,0.877394471039125
Instructing,6.19591884457987,355.0,0.8695636225499351
Instructing,6.204645490839842,355.5,0.8617280853948925
Instructing,6.213372137099813,356.0,0.8539054248109976
Instructing,6.222098783359785,356.5,0.8461117388098801
Instructing,6.230825429619756,357.0,0.838361638458616
Instructing,6.239552075879728,357.5,0.8306682399608164
Instructing,6.2482787221397,358.0,0.8230431681502733
Instructing,6.257005368399671,358.5,0.8154965709195969
Instructing,6.265732014659643,359.0,0.8080371440243437
Instructing,6.274458660919615,359.50000000000006,0.8006721656296234
Judgment and Decision Making,0.0,0.0,0.9961128921969361
Judgment and Decision Making,0.008726646259971648,0.5,0.9972371988484913
Judgment and Decision Making,0.017453292519943295,1.0,0.998172133453489
Judgment and Decision Making,0.026179938779914945,1.5000000000000002,0.9989167619318392
Judgment and Decision Making,0.03490658503988659,2.0,0.9994701660741231
Judgment and Decision Making,0.04363323129985824,2.5,0.999831492281874
Judgment and Decision Making,0.05235987755982989,3.0000000000000004,1.0
Judgment and Decision Making,0.061086523819801536,3.5,0.9999751092526384
Judgment and Decision Making,0.06981317007977318,4.0,0.9997564467139188
Judgment and Decision Making,0.07853981633974483,4.5,0.9993438897715139
Judgment and Decision Making,0.08726646259971647,5.0,0.998737608073009
Judgment and Decision Making,0.09599310885968812,5.5,0.9979381020826772
Judgment and Decision Making,0.10471975511965978,6.000000000000001,0.9969462382184857
Judgment and Decision Making,0.11344640137963143,6.5,0.9957632801856094
Judgment and Decision Making,0.12217304763960307,7.0,0.9943909161727327
Judgment and Decision Making,0.1308996938995747,7.499999999999999,0.9928312816302414
Judgment and Decision Making,0.13962634015954636,8.0,0.9910869774044853
Judgment and Decision Making,0.14835298641951802,8.5,0.9891610830588384
Judgment and Decision Making,0.15707963267948966,9.0,0.9870571652695797
Judgment and Decision Making,0.16580627893946132,9.5,0.9847792812421002
Judgment and Decision Making,0.17453292519943295,10.0,0.9823319771497417
Judgment and Decision Making,0.1832595714594046,10.5,0.9797202816531851
Judgment and Decision Making,0.19198621771937624,11.0,0.9769496946120333
Judgment and Decision Making,0.2007128639793479,11.5,0.974026171151442
Judgment and Decision Making,0.20943951023931956,12.000000000000002,0.970956101294918
Judgment and Decision Making,0.2181661564992912,12.5,0.9677462854190534
Judgment and Decision Making,0.22689280275926285,13.0,0.9644039058267141
Judgment and Decision Making,0.23561944901923448,13.5,0.9609364947715836
Judgment and Decision Making,0.24434609527920614,14.0,0.9573518992986083
Judgment and Decision Making,0.2530727415391778,14.500000000000002,0.9536582432916902
Judgment and Decision Making,0.2617993877991494,14.999999999999998,0.949863887141577
Judgment and Decision Making,0.27052603405912107,15.5,0.9459773854632714
Judgment and Decision Making,0.2792526803190927,16.0,0.942007443303392
Judgment and Decision Making,0.2879793265790644,16.5,0.9379628712836773
Judgment and Decision Making,0.29670597283903605,17.0,0.933852540127438
Judgment and Decision Making,0.30543261909900765,17.5,0.929685335011309
Judgment and Decision Making,0.3141592653589793,18.0,0.9254701101752937
Judgment and Decision Making,0.32288591161895097,18.5,0.9212156442102327
Judgment and Decision Making,0.33161255787892263,19.0,0.9169305964235913
Judgment and Decision Making,0.34033920413889424,19.5,0.9126234646623632
Judgment and Decision Making,0.3490658503988659,20.0,0.9083025449462457
Judgment and Decision Making,0.35779249665883756,20.5,0.9039758932354648
Judgment and Decision Making,0.3665191429188092,21.0,0.8996512896262671
Judgment and Decision Making,0.3752457891787809,21.5,0.8953362052334983
Judgment and Decision Making,0.3839724354387525,22.0,0.891037771984456
Judgment and Decision Making,0.39269908169872414,22.5,0.8867627555117531
Judgment and Decision Making,0.4014257279586958,23.0,0.8825175312957609
Judgment and Decision Making,0.41015237421866746,23.5,0.8783080641698422
Judgment and Decision Making,0.4188790204786391,24.000000000000004,0.8741398912644195
Judgment and Decision Making,0.4276056667386107,24.5,0.8700181084294767
Judgment and Decision Making,0.4363323129985824,25.0,0.8659473601397104
Judgment and Decision Making,0.44505895925855404,25.5,0.8619318328526591
Judgment and Decision Making,0.4537856055185257,26.0,0.8579752517580586
Judgment and Decision Making,0.4625122517784973,26.5,0.8540808808267334
Judgment and Decision Making,0.47123889803846897,27.0,0.8502515260397656
Judgment and Decision Making,0.4799655442984406,27.5,0.8464895416537246
Judgment and Decision Making,0.4886921905584123,28.0,0.842796839335555
Judgment and Decision Making,0.49741883681838395,28.500000000000004,0.8391748999814155
Judgment and Decision Making,0.5061454830783556,29.000000000000004,0.8356247880174364
Judgment and Decision Making,0.5148721293383273,29.500000000000004,0.8321471679670068
Judgment and Decision Making,0.5235987755982988,29.999999999999996,0.8287423230588372
Judgment and Decision Making,0.5323254218582705,30.5,0.8254101756425921
Judgment and Decision Making,0.5410520681182421,31.0,0.8221503091742323
Judgment and Decision Making,0.5497787143782138,31.5,0.8189619915312678
Judgment and Decision Making,0.5585053606381855,32.0,0.8158441994186671
Judgment and Decision Making,0.5672320068981571,32.5,0.8127956436290773
Judgment and Decision Making,0.5759586531581288,33.0,0.8098147949260184
Judgment and Decision Making,0.5846852994181004,33.5,0.8068999103256154
Judgment and Decision Making,0.5934119456780721,34.0,0.8040490595610106
Judgment and Decision Making,0.6021385919380436,34.5,0.8012601515235471
Judgment and Decision Making,0.6108652381980153,35.0,0.7985309604859714
Judgment and Decision Making,0.619591884457987,35.5,0.7958591519249529
Judgment and Decision Making,0.6283185307179586,36.0,0.7932423077729662
Judgment and Decision Making,0.6370451769779303,36.5,0.790677950942803
Judgment and Decision Making,0.6457718232379019,37.0,0.7881635689814536
Judgment and Decision Making,0.6544984694978736,37.5,0.7856966367236434
Judgment and Decision Making,0.6632251157578453,38.0,0.7832746378287733
Judgment and Decision Making,0.6719517620178169,38.5,0.7808950850982095
Judgment and Decision Making,0.6806784082777885,39.0,0.7785555394827417
Judgment and Decision Making,0.6894050545377601,39.5,0.7762536277024032
Judgment and Decision Making,0.6981317007977318,40.0,0.7739870584127301
Judgment and Decision Making,0.7068583470577035,40.5,0.7717536368628128
Judgment and Decision Making,0.7155849933176751,41.0,0.769551278001183
Judgment and Decision Making,0.7243116395776468,41.5,0.7673780179956579
Judgment and Decision Making,0.7330382858376184,42.0,0.7652320241427417
Judgment and Decision Making,0.7417649320975901,42.5,0.7631116031511064
Judgment and Decision Making,0.7504915783575618,43.0,0.761015207792073
Judgment and Decision Making,0.7592182246175333,43.5,0.7589414419179505
Judgment and Decision Making,0.767944870877505,44.0,0.7568890638566215
Judgment and Decision Making,0.7766715171374766,44.5,0.7548569881979672
Judgment and Decision Making,0.7853981633974483,45.0,0.7528442859946518
Judgment and Decision Making,0.7941248096574199,45.5,0.750850183406524
Judgment and Decision Making,0.8028514559173916,46.0,0.7488740588244895
Judgment and Decision Making,0.8115781021773633,46.5,0.746915438516222
Judgment and Decision Making,0.8203047484373349,47.0,0.7449739908425638
Judgment and Decision Making,0.8290313946973066,47.5,0.7430495190999464
Judgment and Decision Making,0.8377580409572782,48.00000000000001,0.7411419530506611
